t,winds,SNII,AGB,tot_SNII,tot_winds,tot_AGB
4450787.634741279,4.062236629631893e-11,1.2425166771226502e-08,0.0,0.01384971138028206,0.001406925918899324,0.0
4464577.96654016,3.9829956882080344e-11,1.2414546104543763e-08,0.0,0.014020985321454956,0.0014074806510146346,0.0
4478411.026338371,3.943593895183948e-11,1.2403934516084465e-08,0.0,0.014192643084717911,0.0014080288959531493,0.0
4492286.946524467,3.909074968384511e-11,1.2393331998093313e-08,0.0,0.014364685530209951,0.001408573710985143,0.0
4506205.85989719,3.874577355661077e-11,1.2382738542836198e-08,0.0,0.01453711351999778,0.0014091154108972518,0.0
4520167.899666722,3.8260181248460234e-11,1.2372154142545715e-08,0.0,0.014709927918079681,0.0014096529909989914,0.0
4534173.199456011,3.791924908788435e-11,1.2361578789480994e-08,0.0,0.014883129590390303,0.0014101864488788103,0.0
4548221.893302022,3.7719925495603424e-11,1.235101247593125e-08,0.0,0.01505671940480499,0.0014107177646820546,0.0
4562314.1156569915,3.754054021337134e-11,1.234045519414198e-08,0.0,0.015230698231143602,0.0014112480582907092,0.0
4576450.001389783,3.7361373082067237e-11,1.2329906936420187e-08,0.0,0.015405066941175707,0.001411777460734465,0.0
4590629.685787099,3.617938455354438e-11,1.2319367695030458e-08,0.0,0.015579826408624082,0.0014122988531012712,0.0
4604853.304554843,3.386642718561391e-11,1.2308837462266183e-08,0.0,0.015754977509169668,0.0014127970055624987,0.0
4619120.993819392,3.6759436293842776e-11,1.2298316230452307e-08,0.0,0.01593052112045602,0.0014133008394995813,0.0
4633432.890128865,3.661133341124657e-11,1.2287803991859098e-08,0.0,0.016106458122092993,0.001413825876923664,0.0
4647789.130454502,3.620706220563565e-11,1.2277300738835893e-08,0.0,0.016282789395662144,0.0014143485761174655,0.0
4662189.852191899,3.596970758680002e-11,1.2266806463667112e-08,0.0,0.016459515824720185,0.0014148682749063081,0.0
4676635.193162394,3.579681439976772e-11,1.2256321158711861e-08,0.0,0.016636638294804298,0.0014153866208464893,0.0
4691125.291614313,3.563356714704344e-11,1.2245844816279349e-08,0.0,0.01681415769343574,0.001415904137477025,0.0
4705660.2862243615,3.544600264396091e-11,1.2235377428706982e-08,0.0,0.01699207491012488,0.0014164207080589234,0.0
4720240.316098921,3.493809822010671e-11,1.2221704856058138e-08,0.0,0.0171703674053031,0.0014169338092055695,0.0
4734872.384293633,3.479040355705554e-11,1.2214002698275762e-08,0.0,0.017349139874963622,0.0014174439453021287,0.0
4749554.649638874,3.4554754307003694e-11,1.2212074315966413e-08,0.0,0.01752845494699683,0.0014179530173062127,0.0
4764282.442909299,3.4302862185257565e-11,1.2210146238109485e-08,0.0,0.017708297654759408,0.0014184600776766087,0.0
4779055.905281496,3.3749169738757537e-11,1.220821846467737e-08,0.0,0.017888669550823008,0.0014189627597430991,0.0
4793875.178369794,3.3388915998279266e-11,1.2206290995599376e-08,0.0,0.018069572192327344,0.0014194602285566805,0.0
4808740.4042276805,3.317301514638201e-11,1.2204363830830312e-08,0.0,0.018251007140994237,0.0014199549576266817,0.0
4823651.725349133,3.300596068899831e-11,1.2202436970341478e-08,0.0,0.018432975963141033,0.0014204483656067668,0.0
4838609.284669958,3.278697076070334e-11,1.2200510414062986e-08,0.0,0.018615480229693636,0.0014209404164442917,0.0
4853613.225569217,3.238904010172758e-11,1.2198584161956245e-08,0.0,0.01879852151620064,0.0014214293649518063,0.0
4868663.691870562,3.2031111856439535e-11,1.21966582139622e-08,0.0,0.018982101402846594,0.0014219141416148932,0.0
4883760.827843635,3.1872997338136345e-11,1.2194732570060122e-08,0.0,0.019166221474465974,0.0014223965261277675,0.0
4898904.778205413,3.1716164219125796e-11,1.2192807230175542e-08,0.0,0.019350883320556303,0.0014228780216808527,0.0
4914095.68812165,3.1559092226840826e-11,1.2190882194267268e-08,0.0,0.019536088535292408,0.0014233586260411514,0.0
4929333.703208233,3.1001266889182404e-11,1.2188957462285336e-08,0.0,0.01972183871753992,0.0014238352738891675,0.0
4944618.969532594,3.0644393897738065e-11,1.2187033034198595e-08,0.0,0.01990813547086934,0.0014243064090606022,0.0
4959951.633615076,3.031831543598887e-11,1.2185108909938153e-08,0.0,0.020094980403569343,0.0014247737694324883,0.0
4975331.8424303895,3.0255028328526716e-11,1.218318508945779e-08,0.0,0.020282375128661177,0.0014252395847703582,0.0
4990759.743409,3.068427909043972e-11,1.218126157273092e-08,0.0,0.020470321263912624,0.0014257096675706407,0.0
5006235.484438505,3.024755211096667e-11,1.2179338359685349e-08,0.0,0.020658820431851344,0.001426181150190704,0.0
5021759.2138651125,3.014610448453139e-11,1.2177415450284889e-08,0.0,0.02084787425977958,0.00142664991758274,0.0
5037331.080495025,3.005965049970451e-11,1.2175492844468786e-08,0.0,0.021037484379787776,0.0014271186755762239,0.0
5052951.233595887,2.997048345852488e-11,1.2173570542215536e-08,0.0,0.02122765242876908,0.0014275875155177703,0.0
5068619.82289817,2.9895306725882484e-11,1.2171648543453416e-08,0.0,0.0214183800484328,0.0014280565217575983,0.0
5084336.998596676,2.9576215598539066e-11,1.216972684813491e-08,0.0,0.02160966888531924,0.0014285238839403136,0.0
5100102.911351938,2.937351736762232e-11,1.2167805456233115e-08,0.0,0.02180152059081376,0.0014289885821137588,0.0
5115917.712291642,2.925857182791427e-11,1.2165884367680512e-08,0.0,0.02199393682116061,0.001429452209523412,0.0
5131781.553012134,2.913320818908506e-11,1.2163963582433962e-08,0.0,0.022186919237477808,0.0014299153684721997,0.0
5147694.585579827,2.8948260761806753e-11,1.2162043100438115e-08,0.0,0.02238046950577105,0.0014303774946256972,0.0
5163656.96253269,2.8712891363542443e-11,1.2160122921670273e-08,0.0,0.022574589296948548,0.0014308376991485777,0.0
5179668.836881658,2.8230554637034284e-11,1.2158203046057002e-08,0.0,0.0227692802868348,0.001431293584799757,0.0
5195730.362112167,2.7943990639100074e-11,1.2156283473560795e-08,0.0,0.022964544156185658,0.0014317447092378895,0.0
5211841.6921855835,2.7736332027191916e-11,1.2154364204123058e-08,0.0,0.023160382590702504,0.001432193251266425,0.0
5228002.981540699,2.748638322799287e-11,1.2152445237720142e-08,0.0,0.02335679728104714,0.0014326394864065321,0.0
5244214.385095168,2.7244745883451952e-11,1.471132989716671e-08,0.0,0.023574547030901224,0.0014330831206170408,0.0
5257645.537513208,2.705412588201927e-11,1.0096890526936458e-06,0.0,0.030453985868738938,0.0014334477688284456,0.0
5257841.82210428,2.705133287421946e-11,1.0127511941837473e-06,0.0,0.030652472797152122,0.001433453078862369,0.0
5258038.11402329,2.7048540231444693e-11,1.015822622514237e-06,0.0,0.030851569120818424,0.001433458388546324,0.0
5258234.413270489,2.7045747953647016e-11,1.018903365633092e-06,0.0,0.031051276710683886,0.0014334636978803484,0.0
5258430.719846173,2.7042956040778138e-11,1.0219934520076382e-06,0.0,0.03125159744348147,0.0014334690068644805,0.0
5258627.033750594,2.704016449279035e-11,1.0250929097504682e-06,0.0,0.03145253320166279,0.001433474315498758,0.0
5258823.354984046,2.7037373309635126e-11,1.028201767452662e-06,0.0,0.031654085873497564,0.0014334796237832198,0.0
5259019.683546793,2.70345824912647e-11,1.0313200536228297e-06,0.0,0.03185625735303623,0.0014334849317179034,0.0
5259216.019439097,2.703179203763099e-11,1.034447796678592e-06,0.0,0.032059049540127,0.0014334902393028468,0.0
5259412.362661254,2.702900194868582e-11,1.0375850255359893e-06,0.0,0.03226246434049144,0.0014334955465380886,0.0
5259608.7132135155,2.7026212224381285e-11,1.0407317687322486e-06,0.0,0.03246650366565622,0.0014335008534236662,0.0
