t,AGB,SNII,Winds,tot_AGB,tot_SNII,tot_winds
2498487.771264013,0.0,0.0,5.718961227852219e-11,0.0,0.0,0.00032788243813037095
2528848.3759635575,0.0,0.0,5.627485279820972e-11,0.0,0.0,0.0003296048630161909
2559208.9806631017,0.0,0.0,5.538538217128298e-11,0.0,0.0,0.00033129989914347437
2589569.5853626463,0.0,0.0,5.4520213556197455e-11,0.0,0.0,0.00033296829931654936
2619930.190062191,0.0,0.0,5.36784095886418e-11,0.0,0.0,0.0003346107871297171
2650290.794761735,0.0,0.0,5.285907936357982e-11,0.0,0.0,0.00033622805842359733
2680651.3994612796,0.0,0.0,5.206137563341205e-11,0.0,0.0,0.0003378207826531273
2711012.004160824,0.0,0.0,5.128449220453796e-11,0.0,0.0,0.000339389604173507
2741372.6088603684,0.0,0.0,5.05276615162319e-11,0.0,0.0,0.00034093514344986977
2771733.213559913,0.0,0.0,4.9790152387211995e-11,0.0,0.0,0.00034245799819599223
2802093.8182594576,0.0,0.0,4.9071267916599495e-11,0.0,0.0,0.000343958744446932
2832454.422959002,0.0,0.0,4.8370343527151646e-11,0.0,0.0,0.00034543793757009717
2862815.0276585463,0.0,0.0,4.7686745139721204e-11,0.0,0.0,0.0003468961132188992
2893175.632358091,0.0,0.0,4.701986746885934e-11,0.0,0.0,0.0003483337882328202
2923536.2370576356,0.0,0.0,4.6369132430350666e-11,0.0,0.0,0.00034975146148743304
2953896.8417571797,0.0,0.0,4.573398765225627e-11,0.0,0.0,0.0003511496146976444
2984257.4464567243,0.0,0.0,4.511390508175412e-11,0.0,0.0,0.00035252871317718637
3014618.051156269,0.0,0.0,4.4508379680712205e-11,0.0,0.0,0.000353889206557158
3044978.655855813,0.0,0.0,4.391692820351586e-11,0.0,0.0,0.00035523152946621226
3075339.2605553577,0.0,0.0,4.333908805120301e-11,0.0,0.0,0.00035655610217479554
3105699.8652549023,0.0,0.0,4.277441619644479e-11,0.0,0.0,0.0003578633312056732
3105699.8652549023,0.0,0.0,4.277441619644479e-11,0.0,0.0,0.0003578633312056732
3111377.6161102103,0.0,0.0,4.267024358092981e-11,0.0,0.0,0.0003581058979507395
3117065.7468657577,0.0,0.0,4.256632466692119e-11,0.0,0.0,0.00035834831632341346
3122764.2764977785,0.0,0.0,4.246265883655549e-11,0.0,0.0,0.00035859058641445106
3128473.2240171987,0.0,0.0,4.235924547347393e-11,0.0,0.0,0.0003588327083145527
3134192.608469699,0.0,0.0,4.225608396281888e-11,0.0,0.0,0.0003590746821143633
3139922.4489357793,0.0,0.0,4.215317369123012e-11,0.0,0.0,0.00035931650790447226
3145662.7645308226,0.0,0.0,4.2050514046841124e-11,0.0,0.0,0.00035955818577541377
3151413.574405156,0.0,0.0,4.194810441927565e-11,0.0,0.0,0.00035979971581766643
3157174.897744119,0.0,0.0,4.184594419964384e-11,0.0,0.0,0.0003600410981216536
3162946.7537681246,0.0,0.0,4.174403278053875e-11,0.0,0.0,0.00036028233277774337
3168729.1617327225,0.0,0.0,4.164236955603276e-11,0.0,0.0,0.0003605234198762484
3174522.140928666,0.0,0.0,4.154095392167388e-11,0.0,0.0,0.00036076435950742634
3180325.710681976,0.0,0.0,4.14397852744822e-11,0.0,0.0,0.0003610051517614794
3186139.890354003,0.0,0.0,4.133886301294632e-11,0.0,0.0,0.0003612457967285547
3191964.6993414946,0.0,0.0,4.123818653701976e-11,0.0,0.0,0.0003614862944987443
3197800.157076658,0.0,0.0,4.1137755248117364e-11,0.0,0.0,0.00036172664516208504
3203646.2830272275,0.0,0.0,4.1037568549111816e-11,0.0,0.0,0.00036196684880855873
3209503.0966965253,0.0,0.0,4.093762584432999e-11,0.0,0.0,0.00036220690552809213
3215370.6176235313,0.0,0.0,4.0837926539549476e-11,0.0,0.0,0.00036244681541055705
3221248.8653829442,0.0,0.0,4.073847004199505e-11,0.0,0.0,0.0003626865785457703
3227137.85958525,0.0,0.0,4.063925576033511e-11,0.0,0.0,0.0003629261950234937
3233037.6198767847,0.0,0.0,4.054028310467819e-11,0.0,0.0,0.00036316566493343414
3238948.165939803,0.0,0.0,4.044155148656944e-11,0.0,0.0,0.00036340498836524377
3244869.51749254,0.0,0.0,4.034306031898713e-11,0.0,0.0,0.0003636441654085198
3250801.6942892806,0.0,0.0,4.024480901633914e-11,0.0,0.0,0.00036388319615280473
3256744.7161204237,0.0,0.0,4.014679699445955e-11,0.0,0.0,0.00036412208068758615
3262698.6028125477,0.0,0.0,4.004902367060505e-11,0.0,0.0,0.000364360819102297
3268663.374228478,0.0,0.0,3.99514884634516e-11,0.0,0.0,0.0003645994114863155
3274639.0502673523,0.0,0.0,3.9854190793090876e-11,0.0,0.0,0.00036483785792896525
3280625.6508646877,0.0,0.0,3.975713008102686e-11,0.0,0.0,0.0003650761585195151
3286623.195992447,0.0,0.0,3.966030575017242e-11,0.0,0.0,0.00036531431334717936
3292631.7056591045,0.0,0.0,3.956371722484585e-11,0.0,0.0,0.0003655523225011178
3298651.199909714,0.0,0.0,3.946736393076746e-11,0.0,0.0,0.00036579018607043565
3304681.6988259745,0.0,0.0,3.937124529505616e-11,0.0,0.0,0.00036602790414418356
3310723.222526305,0.0,0.0,3.927536074622593e-11,0.0,0.0,0.00036626547681135803
3316775.7911658837,0.0,0.0,3.917970971418288e-11,0.0,0.0,0.00036650290416090033
3323881.920457387,0.0,2.650063266277334e-08,3.906792773368691e-11,0.0,7.300374431163939e-05,0.00036678092307512993
3331567.262111079,0.0,2.644284234668907e-08,3.894766094009973e-11,0.0,0.0002307398161753808,0.0003670807113017659
3339270.373492374,0.0,2.63851780547407e-08,3.882776437607124e-11,0.0,0.0003884955430767559,0.00036738026768373493
3346991.295687712,0.0,2.6327639512185e-08,3.870823690188575e-11,0.0,0.0005462709274651475,0.00036767959240033727
3354730.069878509,0.0,2.627022644478335e-08,3.85890773813364e-11,0.0,0.0007040659717900037,0.00036797868563073375
3362486.737341401,0.0,2.621293857885536e-08,3.847028468171402e-11,0.0,0.0008618806785008972,0.0003682775475539466
3370261.3394484823,0.0,2.6155775641431906e-08,3.835185767379605e-11,0.0,0.0010197150500481094,0.00036857617834886044
3378053.9176674844,0.0,2.609873736008087e-08,3.823379523183648e-11,0.0,0.001177569088882006,0.0003688745781942207
3385864.5135620194,0.0,2.6041823462900126e-08,3.811609623355475e-11,0.0,0.0013354427974530667,0.0003691727472686346
3393693.168791822,0.0,2.598503367870211e-08,3.799875956012487e-11,0.0,0.0014933361782124897,0.000369470685750572
3401539.9251129306,0.0,2.5928367736821927e-08,3.788178409616531e-11,0.0,0.0016512492336115136,0.00036976839381836407
3409404.824377935,0.0,2.5871825367206195e-08,3.7765168729728065e-11,0.0,0.001809181966101798,0.00037006587165020415
3417287.9085361897,0.0,2.5815406300313533e-08,3.764891235228824e-11,0.0,0.0019671343781350343,0.0003703631194241476
3425189.219634063,0.0,2.5759110267330243e-08,3.753301385873313e-11,0.0,0.002125106472163647,0.0003706601373181129
3433108.7998151206,0.0,2.5702936999942218e-08,3.74174721473523e-11,0.0,0.0022830982506401483,0.00037095692550988014
3441046.691320371,0.0,2.5646886230381882e-08,3.7302286119826816e-11,0.0,0.002441109716017168,0.00037125348417709186
3449002.9364885096,0.0,2.5590957691569103e-08,3.718745468121856e-11,0.0,0.0025991408707480347,0.000371549813497254
3456977.5777561073,0.0,2.5535151116956842e-08,3.7072976739960304e-11,0.0,0.0027571917172861727,0.00037184591364773444
3464970.6576578533,0.0,2.5479466240516725e-08,3.6958851207845146e-11,0.0,0.0029152622580851193,0.000372141784805764
3472982.2188268052,0.0,2.542390279691491e-08,3.684507700001583e-11,0.0,0.003073352495599124,0.0003724374271484371
3481012.3039945746,0.0,2.536846052132965e-08,3.6731653034955e-11,0.0,0.003231462432282474,0.0003727328408527105
3489060.9559915815,0.0,2.531313914954614e-08,3.6618578234474554e-11,0.0,0.0033895920705899105,0.00037302802609540434
3497128.217747269,0.0,2.525793841783335e-08,3.650585152370561e-11,0.0,0.0035477414129761503,0.00037332298305320166
3505214.132290364,0.0,2.520285806319136e-08,2.9262303643820904e-08,0.0,0.0037059104618966995,0.0004917768179500839
3513318.7427490572,0.0,2.5147897823099146e-08,2.9043519079864312e-08,0.0,0.0038640992198071254,0.0007280498082746371
3521442.0923512615,0.0,2.5093057435562824e-08,2.8826370530531693e-08,0.0,0.004022307689163092,0.0009630984806477453
3529584.2244248604,0.0,2.5038336639280488e-08,2.861084576212667e-08,0.0,0.004180535872421013,0.0011969291811450911
3537745.1823978964,0.0,2.498373517345603e-08,2.839693263243381e-08,0.0,0.004338783772037365,0.0014295482229521694
3545925.0097988243,0.0,2.4929252777804927e-08,2.8184619090034105e-08,0.0,0.004497051390468737,0.0016609618865354005
3554123.750256766,0.0,2.4874889192725453e-08,2.7973893173625305e-08,0.0,0.004655338730172451,0.0018911764198123425
3562341.447501699,0.0,2.4820644159114636e-08,2.7764743011349363e-08,0.0,0.0048136457936058495,0.0021201980383191337
3570578.1453647176,0.0,2.4766517418457722e-08,2.7557156820122694e-08,0.0,0.004971972583226716,0.0023480329253791413
3578833.8877782547,0.0,2.4712508712727694e-08,2.7351122904972714e-08,0.0,0.005130319101492855,0.0025746872322695564
3587108.7187763434,0.0,2.465861778459668e-08,2.7146629658378364e-08,0.0,0.005288685350862819,0.002800167078388249
3595402.682494808,0.0,2.4604844377218408e-08,2.694366555961712e-08,0.0,0.005447071333795247,0.003024478551417796
3603715.823171522,0.0,2.4551188234248807e-08,2.6742219174115513e-08,0.0,0.005605477052748858,0.0032476277074904823
3612048.185146666,0.0,2.449764910003595e-08,2.6542279152804277e-08,0.0,0.00576390251018311,0.003469620571352411
3620399.812862921,0.0,2.4444226719414122e-08,2.6343834231480133e-08,0.0,0.00592234770855757,0.003690463136525006
3628770.750865725,0.0,2.439092083771521e-08,2.6146873230170584e-08,0.0,0.006080812650331883,0.003910161365467401
3637161.043803535,0.0,2.433773120094998e-08,2.595138505250358e-08,0.0,0.006239297337966432,0.004128721189738064
3645570.7364280196,0.0,2.4284657555602886e-08,2.575735868508343e-08,0.0,0.006397801773921612,0.00434614851015374
3653999.873594329,0.0,2.4231699648749074e-08,2.5564783196869553e-08,0.0,0.006556325960658297,0.0045624491969496325
3662448.500261317,0.0,2.41788572279303e-08,2.5373647738561067e-08,0.0,0.006714869900637337,0.004777629089937429
3670916.6614918117,0.0,2.412613004137522e-08,2.5183941541984907e-08,0.0,0.006873433596320352,0.004991693998663827
3679404.402452812,0.0,2.4073517837781216e-08,2.499565391949006e-08,0.0,0.007032017050169044,0.005204649702566221
3687911.76841575,0.0,2.4021020366344774e-08,2.480877426334505e-08,0.0,0.007190620264645203,0.00541650195112934
3696438.804756754,0.0,2.3968637376934225e-08,2.4623292045139797e-08,0.0,0.007349243242211357,0.005627256464041027
3704985.5569568477,0.0,2.3916368619891214e-08,2.4439196815193466e-08,0.0,0.007507885985330131,0.0058369189313455866
3713552.070602213,0.0,2.386421384604801e-08,2.4256478201965192e-08,0.0,0.007666548496464235,0.0060454950135979705
3722138.3913844586,0.0,2.3812172806899074e-08,2.407512591146936e-08,0.0,0.007825230778077124,0.006252990342017196
3730744.565100815,0.0,2.376024525440843e-08,2.3895129726696652e-08,0.0,0.007983932832632268,0.0064594105186372396
3739370.637654412,0.0,2.3708430941105668e-08,2.3716479507037697e-08,0.0,0.008142654662593595,0.006664761116459089
3748016.6550545064,0.0,2.3656729619988913e-08,2.3539165187712175e-08,0.0,0.008301396270425037,0.00686904767960083
3756682.663416758,0.0,2.3605141044720974e-08,2.336317677920114e-08,0.0,0.008460157658591266,0.007072275723448062
3765368.7089634323,0.0,2.355366496943273e-08,2.318850436668512e-08,0.0,0.008618938829557074,0.007274450734801772
3774074.838023666,0.0,2.3502301148725417e-08,2.3015138109485168e-08,0.0,0.008777739785787301,0.007475578172026985
3782801.09703374,0.0,2.3451049337878113e-08,2.2843068240507898e-08,0.0,0.008936560529747554,0.007675663465200719
3791547.5325372806,0.0,2.339990929261758e-08,2.267228506569618e-08,0.0,0.009095401063903528,0.007874712016257506
3800314.19118553,0.0,2.334888076916415e-08,2.2502778963482595e-08,0.0,0.009254261390721018,0.008072729199135813
3809101.119737617,0.0,2.3297963524369073e-08,2.2334540384246868e-08,0.0,0.00941314151266652,0.008269720359923625
3817908.3650607653,0.0,2.3247157315560368e-08,2.2167559849778716e-08,0.0,0.009572041432206599,0.00846569081700182
3826735.974130567,0.0,2.3196461900607585e-08,2.200182795274338e-08,0.0,0.009730961151808241,0.00866064586118839
3835583.9940312244,0.0,2.3145877037844752e-08,2.183733535615185e-08,0.0,0.00988990067393846,0.008854590755881023
3844452.471955827,0.0,2.3095402486251633e-08,2.1674072792834293e-08,0.0,0.010048860001064999,0.009047530737199851
3853341.4552065604,0.0,2.3045038005270002e-08,2.1512031064918806e-08,0.0,0.010207839135655714,0.009239471014127853
3862250.9911949798,0.0,2.299478335480267e-08,2.1351201043312803e-08,0.0,0.010366838080178535,0.009430416768651983
3871181.1274422863,0.0,2.294463829540966e-08,2.1191573667188296e-08,0.0,0.01052585683710213,0.009620373155903606
3880131.9115795353,0.0,2.2894602588093423e-08,2.1033139943472223e-08,0.0,0.010684895408895272,0.009809345304296696
3889103.3913479117,0.0,2.2844675994339593e-08,2.0875890946339437e-08,0.0,0.010843953798026818,0.009997338315666798
3898095.6145990095,0.0,2.279485827625351e-08,2.0719817816709377e-08,0.0,0.011003032006966373,0.010184357265409288
3907108.62929504,0.0,2.2745149196389864e-08,2.0564911761747834e-08,0.0,0.011162130038183539,0.010370407202615426
3916142.4835091177,0.0,2.2695548517866833e-08,2.0411164054371e-08,0.0,0.011321247894148394,0.010555493150209335
3925197.2254255023,0.0,2.2646056004220822e-08,2.02585660327541e-08,0.0,0.011480385577331022,0.010739620105083305
3934272.9033398875,0.0,2.259667141964795e-08,2.0107109099842822e-08,0.0,0.011639543090202263,0.010922793038233384
3943369.565659609,0.0,2.2547394528772827e-08,1.995678472286985e-08,0.0,0.011798720435233025,0.011105016894892582
3952487.2609039303,0.0,2.249822509669466e-08,1.9807584432873667e-08,0.0,0.011957917614894332,0.011286296594664959
3961626.03770432,0.0,2.2449162889133985e-08,1.965949982422111e-08,0.0,0.012117134631657919,0.011466637031658844
3970785.9448046694,0.0,2.240020767224589e-08,1.9512522554134553e-08,0.0,0.012276371487995576,0.011646043074618112
3979967.031061579,0.0,2.235135921272902e-08,1.936664434222138e-08,0.0,0.012435628186379511,0.011824519567054227
3989169.345444607,0.0,2.2302617277723196e-08,1.922185697000774e-08,0.0,0.012594904729281976,0.012002071327376738
3998392.9370365604,0.0,2.2253981634988436e-08,1.9078152280475064e-08,0.0,0.012754201119175955,0.012178703149023981
4007637.8550337097,0.0,2.220545205272633e-08,1.8935522177601178e-08,0.0,0.012913517358534542,0.012354419800591604
4016904.1487460737,0.0,2.2157028299590213e-08,1.8793958625903968e-08,0.0,0.013072853449830873,0.012529226025961744
4026191.8675977103,0.0,2.2108710144861417e-08,1.8653453649988136e-08,0.0,0.013232209395538872,0.01270312654443165
4035501.061126928,0.0,2.2060497358256886e-08,1.851399933409673e-08,0.0,0.01339158519813255,0.012876126050840118
4044831.778986575,0.0,2.2012389709936533e-08,1.837558782166482e-08,0.0,0.01355098086008599,0.013048229215694757
4054184.0709443307,0.0,2.1964386970691672e-08,1.8238211314876443e-08,0.0,0.013710396383874023,0.013219440685298534
4063557.9868829194,0.0,2.191648891171688e-08,1.810186207422607e-08,0.0,0.013869831771971515,0.013389765081874332
4072953.5768004116,0.0,2.1868695304755428e-08,1.7966532418082093e-08,0.0,0.014029287026853755,0.01355920700369036
4082370.890810472,0.0,2.182100592197431e-08,1.7832214722254253e-08,0.0,0.014188762150996079,0.01372777102518401
4091809.9791426617,0.0,2.1773420536142118e-08,1.7698901419563702e-08,0.0,0.014348257146874554,0.013895461697085967
4101270.892142655,0.0,2.17259389204772e-08,1.7566584999417345e-08,0.0,0.014507772016965337,0.014062283546542178
4110753.6802725336,0.0,2.167856084862263e-08,1.7435258007384367e-08,0.0,0.014667306763744696,0.014228241077236567
4120258.39411108,0.0,2.1631286094842844e-08,1.7304913044775936e-08,0.0,0.014826861389689604,0.014393338769513039
4129785.084353999,0.0,2.1584114433824888e-08,1.717554276822902e-08,0.0,0.014986435897277156,0.01455758108049561
4139333.8018142106,0.0,2.1537045640696063e-08,1.704713988929239e-08,0.0,0.01514603028898453,0.014720972444209193
4148904.5974221486,0.0,2.1490079491193425e-08,1.6919697174015635e-08,0.0,0.015305644567289639,0.014883517271699719
4158497.52222598,0.0,2.1443215761457468e-08,1.6793207442542293e-08,0.0,0.01546527873467044,0.015045219951152412
4168112.627391912,0.0,2.139645422815517e-08,1.6667663568704918e-08,0.0,0.015624932793605295,0.015206084848010823
4177749.964204448,0.0,2.1349794668377363e-08,1.654305847962382e-08,0.0,0.015784606746572637,0.015366116305094449
4187409.584066694,0.0,2.1303236859796845e-08,1.6419385155308123e-08,0.0,0.01594430059605162,0.01552531864271653
4197091.538500584,0.0,1.6104942176220456e-08,1.629663662826101e-08,0.0,0.016084681209945256,0.01568369615879986
4209911.200160723,0.0,1.5184018062061113e-08,1.6135948207333624e-08,0.0,0.016240150439674497,0.015891583540977906
4223536.227479627,0.0,1.516919079047564e-08,1.596742913454577e-08,0.0,0.01640044471430218,0.016110288237634003
4237205.351065804,0.0,1.5154377997814175e-08,1.5800670483351822e-08,0.0,0.01656110046686372,0.016327409277521514
4250918.713633137,0.0,1.51395796699099e-08,1.563565386364256e-08,0.0,0.016722118512524038,0.01654295813429881
4264676.458357415,0.0,1.5124795792651697e-08,1.5472361077419335e-08,0.0,0.016883499668286547,0.016756946198517895
4278478.728877798,0.0,1.511002635191429e-08,1.531077411678758e-08,0.0,0.017045244752996985,0.01696938477822587
4292325.6692983275,0.0,1.5095271333628915e-08,1.5150875161970733e-08,0.0,0.017207354587347828,0.01718028509956289
4306217.424189403,0.0,1.5080530723689432e-08,1.4992646579345463e-08,0.0,0.017369829993882018,0.01738965830735497
4320154.138589336,0.0,1.5065804508026097e-08,1.483607091949644e-08,0.0,0.017532671796997575,0.01759751546570379
4334135.958005838,0.0,1.5051092672592924e-08,1.4681130915292409e-08,0.0,0.017695880822951607,0.017803867558571027
4348163.028417542,0.0,1.5036395203338782e-08,1.4527809479981883e-08,0.0,0.01785945789986446,0.01800872549035891
4362235.496275527,0.0,1.5021712086231985e-08,1.437608970530881e-08,0.0,0.018023403857723923,0.018212100086486643
4376353.508504863,0.0,1.5007043307282656e-08,1.422595485964786e-08,0.0,0.018187719528389726,0.01841400209396267
4390517.212506098,0.0,1.4992388852459183e-08,1.4077388386159608e-08,0.0,0.018352405745597142,0.018614442181952153
4404726.75615686,0.0,1.497774870778989e-08,1.3930373900964113e-08,0.0,0.018517463344961852,0.01881343094234168
4418982.28781336,0.0,1.496312285928592e-08,1.3784895191334493e-08,0.0,0.018682893163983805,0.019010978890298517
4433283.956311962,0.0,1.4948511293015907e-08,1.3640936213908761e-08,0.0,0.018848696042051787,0.01920709646482668
4447631.910970697,0.0,1.4933913995007845e-08,1.349848109292096e-08,0.0,0.01901487282044717,0.019401794029318128
4462026.301590882,0.0,1.4919330951334823e-08,1.3357514118449844e-08,0.0,0.019181424342348714,0.019595081872101273
4476467.278458642,0.0,1.490476214808018e-08,1.3218019744686744e-08,0.0,0.019348351452836556,0.019786970206984233
4490954.992346491,0.0,1.489020757133424e-08,1.307998258822108e-08,0.0,0.01951565499889657,0.01997746917379481
4505489.5945149055,0.0,1.4875667207200741e-08,1.2943387426343907e-08,0.0,0.0196833358294246,0.020166588838916387
4520071.236713914,0.0,1.4861141041825145e-08,1.2808219195369056e-08,0.0,0.019851394795231063,0.02035433919582011
4534700.071184644,0.0,1.4846629061314058e-08,1.2674462988972245e-08,0.0,0.02001983274904467,0.020540730165592574
4549376.250660962,0.0,1.4832131251828557e-08,1.2542104056546742e-08,0.0,0.020188650545517342,0.020725771597460908
4564099.928371044,0.0,1.4817647599516625e-08,1.2411127801576946e-08,0.0,0.02035784904122823,0.020909473269312882
4578871.258038979,0.0,1.4803178090585734e-08,1.2281519780028574e-08,0.0,0.020527429094688344,0.0210918448882139
4593690.393886344,0.0,1.4788722711195235e-08,1.2153265698756107e-08,0.0,0.020697391566344373,0.02127289609091956
4608557.490633871,0.0,1.4774281447557109e-08,1.2026351413926e-08,0.0,0.020867737318583653,0.021452636444385772
4623472.703503024,0.0,1.4759854285884771e-08,1.1900762929457289e-08,0.0,0.02103846721573817,0.021631075446273827
