t,AGB+OB
3.372873086588689,1.7108881730773573e-09
3.404081897010009,1.776908252689657e-09
3.4355794789987466,1.8454910602984817e-09
3.4673685045253166,1.9167361304564594e-09
3.499451670283573,1.9907468637729615e-09
3.53183169791957,2.067630677077673e-09
3.5645113342624426,2.14749915941676e-09
3.5974933515574232,2.2304682341081634e-09
3.630780547701014,2.3166583270913686e-09
3.664375746478333,2.4061945418161304e-09
3.6982817978026628,2.4992068409241796e-09
3.732501577957206,2.5958302349876833e-09
3.767037989839089,2.696204978578633e-09
3.8018939632056115,2.800476773953845e-09
3.8370724549227875,2.908796982651431e-09
3.872576449216172,3.0213228453059574e-09
3.90840895792402,3.1382177100016096e-09
3.944573020752784,3.2596512694949145e-09
3.9810717055349722,3.3857998076515795e-09
4.017908108489399,3.3990951708122522e-09
4.055085354483838,3.2912639157626248e-09
4.092606597300109,3.1868700150017846e-09
4.130475019901613,3.085803955034348e-09
4.168693834703354,2.987959711625029e-09
4.207266283844441,2.8932346386254967e-09
4.246195639463129,2.8015293603433523e-09
4.285485203974395,2.7127476673403628e-09
4.325138310350087,2.626796415550714e-09
4.36515832240166,2.5435854286134923e-09
4.405548635065533,2.4630274033169756e-09
4.446312674691087,2.3850378180555913e-09
4.487453899331322,2.3095348442035698e-09
4.528975799036208,2.2364392603123345e-09
4.570881896148751,2.1656743690416863e-09
4.613175745603794,2.0971659167376577e-09
4.65586093522959,2.030842015572728e-09
4.698941086052154,1.9666330681667495e-09
4.742419852602447,1.904471694609541e-09
4.786300923226384,1.844292661808645e-09
4.830588020397728,1.7860328150881393e-09
4.875284901033864,1.7296310119668125e-09
4.92039535681451,1.6750280580462327e-09
4.965923214503362,1.6221666449415082e-09
5.011872336272724,1.5709912901896578e-09
5.05824662003114,1.5214482790725545e-09
5.105049999754062,1.4734856082934713e-09
5.152286445817564,1.4270529314481622e-09
5.199959965335159,1.3821015062332876e-09
5.248074602497725,1.3385841433368443e-09
5.296634438916578,1.2964551569570083e-09
5.345643593969716,1.2556703168974972e-09
5.3951062251512765,1.2161868021892277e-09
5.445026528424211,1.1779631561896448e-09
5.495408738576246,1.1409592431126201e-09
5.546257129579107,1.1051362059433702e-09
5.597576014951102,1.070456425694233e-09
5.649369748123025,1.0368834819586095e-09
5.701642722807475,1.0043821147216833e-09
5.7543993733715695,9.729181873879e-10
5.807644175213121,9.42458650986415e-10
5.861381645140288,9.129715095169928e-10
5.91561634175474,8.844257864000173e-10
5.970352865838369,8.567914919954323e-10
6.025595860743578,8.300395921565536e-10
6.08135001278718,8.041419777857837e-10
6.137620051647943,7.790714353603043e-10
6.1944107507678146,7.548016183968402e-10
6.251726927756859,7.313070198255741e-10
6.309573444801933,7.085629452442512e-10
6.367955209079159,6.865454870244189e-10
6.4268771731701975,6.652314992426573e-10
6.486344335482385,6.445985734105162e-10
6.546361740672751,6.246250149777048e-10
6.606934480075961,6.052898205838989e-10
6.668067692136222,5.86572656035318e-10
6.729766562843179,5.684538349829688e-10
6.792036326171846,5.509142982802128e-10
6.854882264526615,5.339355939979978e-10
6.918309709189364,5.174998580768113e-10
6.982324040771713,5.015897955950638e-10
7.046930689671469,4.861886626342586e-10
7.11213513653329,4.712802487219365e-10
7.177942912713617,4.5684885983398523e-10
7.244359600749901,4.428793019384921e-10
7.3113908348341745,4.2935686506388124e-10
7.379042301291009,4.1626730787463594e-10
7.447319739059891,4.035968427384275e-10
7.516228940182055,3.913321212689991e-10
7.5857757502918375,3.794602203296388e-10
7.655966069112563,3.6796862848257405e-10
7.726805850957024,3.5684523287007215e-10
7.7983011052325875,3.46078306513497e-10
7.870457896950986,3.356564960170011e-10
7.943282347242816,3.255688096629613e-10
8.016780633876792,3.1580460588667793e-10
8.090958991783824,3.063535821182487e-10
8.165823713585924,2.972057639799233e-10
8.241381150130023,2.8835149482760634e-10
8.31763771102671,2.7978142562554875e-10
8.394599865193975,2.714865051436066e-10
8.472274141405965,2.634579704667908e-10
8.550667128846834,2.556873378071583e-10
8.629785477669705,2.481663936084097e-10
8.709635899560807,2.408871859338666e-10
8.790225168308844,2.3384201612879917e-10
8.87156012037961,2.2702343074836399e-10
8.95364765549594,2.2042421374268594e-10
9.036494737223016,2.1403737889089233e-10
9.120108393559097,2.0785616247616622e-10
9.204495717531712,2.0187401619413853e-10
9.289663867799362,1.9608460028718602e-10
9.375620069258803,1.9048177689743287e-10
9.462371613657929,1.850596036314912e-10
9.549925860214358,1.798123273301897e-10
9.638290236239705,1.747343780367625e-10
9.727472237769652,1.698203631571708e-10
9.817479430199844,1.6506506180643745e-10
9.908319448927676,1.6046341933506545e-10
10.0,1.5601054202980368e-10
10.092528860766844,1.5170169198320293e-10
10.18591388054117,1.4753228212658435e-10
10.280162981264736,1.4349787142121269e-10
10.375284158180126,1.3959416020263384e-10
10.471285480508996,1.3581698567329497e-10
10.568175092136585,1.3216231753872332e-10
10.665961212302578,1.286262537826876e-10
10.76465213629835,1.25205016576915e-10
10.864256236170656,1.2189494832107433e-10
10.964781961431852,1.1869250780887548e-10
11.066237839776663,1.1559426651626581e-10
11.168632477805613,1.1259690500783261e-10
11.271974561755105,1.0969720945764576e-10
11.37627285823431,1.0689206828089226e-10
11.481536214968829,1.041784688727739e-10
11.587773561551263,1.0155349445124826e-10
11.694993910198711,9.901432100030577e-11
11.803206356517299,9.655821431057726e-11
11.91242008027375,9.418252711417214e-11
12.02264434617413,9.188469631074308e-11
12.133888504649775,8.966224028187126e-11
12.246161992650489,8.751275629095714e-11
12.359474334445107,8.543391796589207e-11
12.473835142429433,8.342347286187334e-11
12.589254117941675,8.147924010180842e-11
12.705741052085418,7.95991080918362e-11
12.823305826560219,7.778103230957165e-11
12.941958414499863,7.602303316275669e-11
13.061708881318419,7.432319391607352e-11
13.182567385564074,7.267965868394913e-11
13.304544179780914,7.109063048724751e-11
13.427649611378643,6.955436937181479e-11
13.551894123510364,6.8069190586906e-11
13.677288255958494,6.663346282158551e-11
13.803842646028853,6.524560649725486e-11
13.931568029453036,6.390409211451884e-11
14.060475241299143,6.260743865265928e-11
14.190575216890926,6.135421202004051e-11
14.321878992735432,6.014302355382419e-11
14.454397707459272,5.897252856742216e-11
14.588142602753482,5.784142494416784e-11
14.723125024327187,5.6748451775732934e-11
14.859356422870068,5.569238804386496e-11
14.996848355023733,5.467205134406593e-11
15.13561248436208,5.368629664987636e-11
15.275660582380723,5.273401511647188e-11
15.417004529495593,5.181413292232047e-11
15.559656316050742,5.092561014768888e-11
15.703628043335524,5.0067439688824893e-11
15.848931924611133,4.923864620668017e-11
15.995580286146687,4.8438285109074053e-11
16.14358556826486,4.7665441565234414e-11
16.29296032639722,4.69192295516852e-11
16.443717232149314,4.6198790928483424e-11
16.595869074375607,4.550329454484045e-11
16.749428760264372,4.483193537319274e-11
16.90440931643264,4.4183933670817594e-11
17.060823890031234,4.355853416811842e-11
17.218685749860068,4.295500528273142e-11
17.378008287493753,4.237263835863361e-11
17.538805018417612,4.181074692945763e-11
17.701089583174213,4.1268666005244715e-11
17.864875748520507,4.0745751381891476e-11
18.03017740859569,4.024137897257024e-11
18.197008586099834,3.975494416042583e-11
18.365383433483466,3.928586117187359e-11
18.535316234148116,3.883356246984581e-11
18.706821403658008,3.839749816635396e-11
18.879913490962934,3.797713545375498e-11
19.054607179632473,3.7571958054129263e-11
19.230917289101587,3.718146568619708e-11
19.408858775927783,3.680517354921864e-11
19.5884467350599,3.644261182334061e-11
19.76969640111861,3.609332518586993e-11
19.952623149688797,3.575687234297121e-11
20.137242498623884,3.546617016606364e-11
20.32357010936222,3.519667537050211e-11
20.511621788255656,3.49361862519989e-11
20.701413487910425,3.4684430132717286e-11
20.892961308540396,3.444114153978301e-11
21.086281499332898,3.420606199688289e-11
21.281390459827122,3.3978939821781227e-11
21.478304741305344,3.3759529929592953e-11
21.67704104819695,3.354759364165766e-11
21.87761623949553,3.334289849986282e-11
22.080047330189004,3.314521808626933e-11
22.284351492703042,3.295433184789654e-11
22.490546058357815,3.27700249265283e-11
22.698648518838223,3.2592087993405675e-11
22.908676527677734,3.2420317088675776e-11
23.12064790175595,3.225451346547045e-11
23.334580622810034,3.209448343849144e-11
23.550492838960103,3.194003823698367e-11
23.76840286624877,3.179099386198031e-11
23.98832919019491,3.164717094770787e-11
24.210290467361787,3.150839462704243e-11
24.434305526939724,3.1374494400911405e-11
24.6603933723434,3.124530401153849e-11
24.888573182823915,3.112066131943232e-11
25.11886431509581,3.100040818402262e-11
25.351286304979084,3.088439034785026e-11
25.58585886905645,3.077245732422058e-11
25.82260190634596,3.066446228823186e-11
26.06153549998895,3.056026197109386e-11
26.302679918953814,3.045971655765334e-11
26.54605561975539,3.036268958704625e-11
26.791683248190314,3.0269047856399025e-11
27.039583641088434,3.0178661327502746e-11
27.289777828080403,3.0091403036387325e-11
27.542287033381662,3.000714900572415e-11
27.797132677592884,2.9925778159988246e-11
28.05433637951713,2.984717224331272e-11
28.31391995799379,2.9771215739970484e-11
28.575905433749465,2.969779579741981e-11
28.84031503126606,2.962680215185243e-11
29.10717118066605,2.955812705618439e-11
29.376496519615305,2.949166521043172e-11
29.648313895243422,2.9427313694414417e-11
29.92264636608189,2.936497190273398e-11
30.19951720402016,2.930454148197124e-11
30.47894989627983,2.9245926270052436e-11
30.76096814740708,2.9189032237733015e-11
31.045595881283557,2.9133767432150175e-11
31.332857243155857,2.9080041922395815e-11
31.622776601683793,2.9027767747063468e-11
31.915378551007617,2.897685886372342e-11
32.210687912834345,2.892723110028153e-11
32.50872973854344,2.8878802108178194e-11
32.809529311311906,2.8831491317385e-11
33.11311214825911,2.8785219893157418e-11
33.419504002611426,2.873991069450274e-11
33.72873086588689,2.8695488234323412e-11
34.04081897010009,2.8651878641196517e-11
34.35579478998746,2.860900962275105e-11
34.673685045253166,2.8566810430605038e-11
34.99451670283573,2.8525211826825596e-11
35.3183169791957,2.8484146051874933e-11
35.64511334262443,2.8443546794006646e-11
35.974933515574236,2.84033491600764e-11
36.30780547701014,2.836348964773192e-11
36.643757464783334,2.8323906118947527e-11
36.982817978026624,2.8284537774868816e-11
37.32501577957206,2.824532513193326e-11
37.67037989839089,2.820620999923296e-11
38.018939632056124,2.81671354570859e-11
38.37072454922788,2.812804583678226e-11
38.72576449216173,2.8088886701472582e-11
39.084089579240214,2.8049604828164567e-11
39.44573020752785,2.8010148190795474e-11
39.810717055349734,2.7970465944347252e-11
40.179081084894,2.7930508409971268e-11
40.55085354483839,2.7890227061089924e-11
40.926065973001094,2.784957451044201e-11
41.30475019901615,2.7808504498039034e-11
41.68693834703355,2.776697187999925e-11
42.072662838444415,2.7724932618226553e-11
42.4619563946313,2.7682343770900814e-11
42.85485203974397,2.7639163483746534e-11
43.251383103500885,2.7595350982046302e-11
43.65158322401661,2.755086656336558e-11
44.05548635065534,2.7505671590955183e-11
44.46312674691088,2.745972848779758e-11
44.87453899331323,2.7413000731263226e-11
45.28975799036209,2.736545284834276e-11
45.708818961487516,2.7317050411420963e-11
46.13175745603795,2.7267760034558158e-11
46.55860935229589,2.7217549370244638e-11
46.98941086052154,2.7166387106593615e-11
47.424198526024455,2.7114242964938202e-11
47.86300923226383,2.7061087697797547e-11
48.30588020397726,2.7006893087177665e-11
48.75284901033863,2.6951631943172133e-11
49.20395356814509,2.6895278102827905e-11
49.659232145033606,2.6837806429241637e-11
50.11872336272722,2.6779192810851827e-11
50.5824662003114,2.6719414160892323e-11
51.05049999754062,2.6658448416972742e-11
51.52286445817565,2.6596274540751572e-11
51.999599653351595,2.6532872517668027e-11
52.48074602497726,2.6468223356698767e-11
52.966344389165776,2.640230909010614e-11
53.456435939697165,2.6335112773144825e-11
53.95106225151276,2.626661848369394e-11
54.450265284242114,2.619681132178273e-11
54.954087385762456,2.6125677408977634e-11
55.46257129579107,2.605320388759974e-11
55.97576014951102,2.5979378919741936e-11
56.49369748123026,2.5904191686055724e-11
57.016427228074754,2.582763238427841e-11
57.543993733715695,2.574969222747225e-11
58.07644175213121,2.5670363441947715e-11
58.613816451402876,2.5589639264844208e-11
59.1561634175474,2.5507513941342174e-11
59.70352865838369,2.54239827214819e-11
60.25595860743578,2.533904185656488e-11
60.81350012787179,2.5252688595115273e-11
61.37620051647942,2.5164921178379532e-11
61.94410750767815,2.5075738835344065e-11
62.51726927756859,2.4985141777251427e-11
63.09573444801933,2.4893131191597437e-11
63.67955209079159,2.479970923559243e-11
64.26877173170197,2.4704879029071616e-11
64.86344335482384,2.4608644646840655e-11
65.46361740672751,2.451101111044424e-11
66.06934480075961,2.4411984379346707e-11
66.68067692136222,2.431157134151557e-11
67.29766562843179,2.4209779803399937e-11
67.92036326171846,2.4106618479297825e-11
68.54882264526617,2.4002096980107628e-11
69.18309709189366,2.3896225801460706e-11
69.82324040771715,2.3789016311233707e-11
70.46930689671471,2.3680480736440837e-11
71.12135136533291,2.3570632149507725e-11
71.77942912713618,2.3459484453930572e-11
72.44359600749902,2.3347052369325345e-11
73.11390834834177,2.323335141587379e-11
73.79042301291011,2.3118397898174438e-11
74.47319739059893,2.3002208888508293e-11
75.16228940182057,2.288480220953061e-11
75.8577575029184,2.276619641640141e-11
76.55966069112566,2.2646410778369136e-11
77.26805850957025,2.2525465259823022e-11
77.98301105232589,2.240338050083132e-11
78.70457896950988,2.2280177797183762e-11
79.43282347242817,2.2155879079957924e-11
80.16780633876793,2.2030506894630605e-11
80.90958991783826,2.190408437975598e-11
81.65823713585927,2.1776635245234205e-11
82.41381150130026,2.1648183750194233e-11
83.17637711026708,2.15187546805166e-11
83.94599865193973,2.1388373326021843e-11
84.72274141405963,2.1257065457351994e-11
85.50667128846833,2.1124857302572477e-11
86.29785477669702,2.0991775523523185e-11
87.09635899560806,2.0857847191947475e-11
87.90225168308842,2.0723099765428894e-11
88.71560120379608,2.0587561063165412e-11
89.53647655495938,2.045125924161161e-11
90.36494737223013,2.0314222770019417e-11
91.20108393559097,2.0176480405908237e-11
92.04495717531712,2.0038061170495358e-11
92.89663867799364,1.9898994324117567e-11
93.75620069258802,1.9759309341674933e-11
94.6237161365793,1.961903588812747e-11
95.49925860214358,1.9478203794075206e-11
96.38290236239705,1.9336843031451983e-11
97.2747223776965,1.9194983689362795e-11
98.17479430199843,1.905265595009414e-11
99.08319448927675,1.890989006532638e-11
100.0,1.876671633257637e-11
100.92528860766845,1.8623165071898152e-11
101.85913880541169,1.8479266602868624e-11
102.80162981264735,1.833505122188458e-11
103.75284158180126,1.819054917979635e-11
104.71285480508996,1.8045790659902764e-11
105.68175092136585,1.7900805756330926e-11
106.6596121230258,1.77556244528235e-11
107.64652136298349,1.7610276601955225e-11
108.64256236170655,1.7464791904799093e-11
109.64781961431851,1.731919989106189e-11
110.66237839776664,1.7173529899707342e-11
111.68632477805612,1.702781106008432e-11
112.71974561755106,1.6882072273576e-11
113.7627285823431,1.673634219578515e-11
114.81536214968828,1.6590649219269115e-11
115.87773561551262,1.6445021456837193e-11
116.94993910198711,1.6299486725421637e-11
118.03206356517298,1.615407253053258e-11
119.1242008027375,1.6008806051305623e-11
120.22644346174131,1.5863714126150106e-11
121.33888504649774,1.571882323900435e-11
122.4616199265049,1.557415950620341e-11
123.59474334445108,1.5429748663963523e-11
124.73835142429432,1.5285616056486295e-11
125.89254117941675,1.514178662468459e-11
127.05741052085419,1.499828489553091e-11
128.23305826560218,1.485513497202817e-11
129.41958414499862,1.4712360523801398e-11
130.61708881318418,1.456998477830817e-11
131.82567385564073,1.4428030512664514e-11
133.04544179780913,1.4286520046081929e-11
134.2764961137864,1.414547523291049e-11
135.51894123510365,1.4004917456281925e-11
136.77288255958496,1.3864867622345795e-11
138.03842646028852,1.3725346155091142e-11
139.31568029453035,1.3586372991745129e-11
140.60475241299144,1.344796757873952e-11
141.90575216890926,1.33101488682352e-11
143.21878992735438,1.3172935315194186e-11
144.5439770745928,1.3036344874988161e-11
145.8814260275349,1.2900395001531866e-11
147.23125024327194,1.2765102645929197e-11
148.59356422870076,1.2630484255619467e-11
149.9684835502374,1.2496555774010815e-11
151.35612484362088,1.2363332640587332e-11
152.75660582380732,1.2230829791476175e-11
154.170045294956,1.209906166046065e-11
155.59656316050751,1.1968042180424938e-11
157.0362804333553,1.183778478521594e-11
158.48931924611142,1.1708302411907512e-11
159.95580286146696,1.1579607503452298e-11
161.4358556826487,1.1451712011706053e-11
162.9296032639723,1.132462740080955e-11
164.43717232149325,1.119836465091285e-11
165.95869074375614,1.1072934262226923e-11
167.49428760264382,1.0948346259387393e-11
169.04409316432648,1.0824610196115495e-11
170.60823890031244,1.070173516016116e-11
172.18685749860077,1.0579729778513429e-11
173.78008287493762,1.0458602222863343e-11
175.3880501841762,1.0338360215304843e-11
177.0108958317422,1.0219011034259127e-11
178.64875748520515,1.0100561520608296e-11
180.301774085957,9.983018084024224e-12
181.97008586099844,9.866386709478928e-12
183.65383433483476,9.75067296392277e-12
185.35316234148124,9.635882003117352e-12
187.06821403658017,9.522018578609976e-12
188.79913490962946,9.409087044837034e-12
190.54607179632484,9.297091366343844e-12
192.30917289101595,9.186035125108909e-12
194.08858775927794,9.07592152796074e-12
195.8844673505991,8.96675341407583e-12
197.6969640111862,8.858533262546639e-12
199.52623149688807,8.751263200008846e-12
201.37242498623894,8.644945008317377e-12
203.23570109362208,8.539580132261206e-12
205.11621788255647,8.435169687307048e-12
207.01413487910415,8.331714467362826e-12
208.92961308540387,8.229214952551575e-12
210.86281499332887,8.127671316987343e-12
212.81390459827114,8.027083436544678e-12
214.7830474130533,7.92745089661374e-12
216.7704104819694,7.82877299983345e-12
218.77616239495518,7.731048773795387e-12
220.80047330188992,7.634276978711501e-12
222.8435149270303,7.538456115039091e-12
224.90546058357805,7.443584431056761e-12
226.98648518838212,7.349659930385423e-12
229.08676527677724,7.256680379448846e-12
231.20647901755942,7.164643314868315e-12
233.3458062281002,7.073546050786578e-12
235.5049283896009,6.983385686116356e-12
237.6840286624876,6.894159111709046e-12
239.88329190194898,6.805863017439578e-12
242.10290467361776,6.7184938992036175e-12
244.34305526939713,6.63204806582365e-12
246.60393372343387,6.546521645860617e-12
248.88573182823905,6.461910594328248e-12
251.18864315095797,6.3782106993072485e-12
253.51286304979072,6.2954175884569624e-12
255.85858869056452,6.213526735422188e-12
258.22601906345955,6.132533466133204e-12
260.6153549998895,6.052432964997165e-12
263.02679918953817,5.973220280979316e-12
265.4605561975539,5.894890333572653e-12
267.91683248190316,5.817437918654829e-12
270.3958364108843,5.740857714231375e-12
272.89777828080406,5.665144286064352e-12
275.4228703338166,5.590292093185908e-12
277.97132677592884,5.5162954932961305e-12
280.54336379517133,5.443148748045068e-12
283.1391995799379,5.3708460281985786e-12
285.75905433749466,5.299381418688149e-12
288.40315031266056,5.228748923544685e-12
291.0717118066605,5.15894247071662e-12
293.76496519615307,5.089955916772653e-12
296.4831389524342,5.02178305148962e-12
299.2264636608189,4.954417602326122e-12
301.9951720402016,4.887853238782592e-12
304.7894989627983,4.822083576648565e-12
307.6096814740708,4.757102182138127e-12
310.45595881283555,4.692902575914395e-12
313.32857243155854,4.629478237004206e-12
316.22776601683796,4.566822606604026e-12
319.15378551007615,4.504929091778351e-12
322.10687912834345,4.4437910690518006e-12
325.0872973854344,4.383401887896255e-12
328.09529311311906,4.323754874114384e-12
331.1311214825911,4.264843333120978e-12
334.19504002611427,4.2066605531235314e-12
337.2873086588689,4.149199808203621e-12
340.4081897010009,4.09245436130055e-12
343.55794789987465,4.036417467098862e-12
346.73685045253166,3.981082374821315e-12
349.94516702835733,3.926442330928931e-12
353.18316979195697,3.872490581729741e-12
356.45113342624427,3.8192203758979185e-12
359.74933515574236,3.766624966904948e-12
363.0780547701014,3.71469761536452e-12
366.43757464783334,3.663431591292842e-12
369.8281797802663,3.612820176286082e-12
373.2501577957206,3.5628566656166244e-12
376.70379898390894,3.513534370249855e-12
380.1893963205613,3.4648466187832064e-12
383.70724549227884,3.4167867593090985e-12
387.25764492161727,3.3693481612035637e-12
390.8408957924021,3.32252421684216e-12
394.4573020752785,3.276308343244921e-12
398.1071705534973,3.230693983651989e-12
401.79081084894,3.1856746090315876e-12
405.5085354483839,3.141243719521991e-12
409.26065973001096,3.0973948458091443e-12
413.04750199016144,3.05412155044152e-12
416.8693834703355,3.0114174290838378e-12
420.7266283844442,2.969276111711231e-12
424.619563946313,2.9276912637454274e-12
428.54852039743963,2.8866565871344797e-12
432.5138310350088,2.846165821377599e-12
436.5158322401661,2.806212744496591e-12
440.55486350655343,2.7667911739553905e-12
444.6312674691088,2.7278949675293555e-12
448.7453899331323,2.689518024126559e-12
452.8975799036209,2.651654284566417e-12
457.0881896148752,2.6142977323336312e-12
461.31757456037957,2.577442394372391e-12
465.5860935229591,2.5410823421437932e-12
469.8941086052156,2.5052116936524823e-12
474.2419852602448,2.4698246184958953e-12
478.6300923226385,2.434915351429775e-12
483.05880203977284,2.4004782280054025e-12
487.5284901033865,2.3665077732116663e-12
492.0395356814511,2.3329989085673584e-12
496.59232145033627,2.2999474063139114e-12
501.18723362727246,2.2673508260768935e-12
505.82466200311427,2.2352103351991668e-12
510.50499997540646,2.203534050115512e-12
515.2286445817567,2.1723428417065156e-12
519.9959965335162,2.141679900516103e-12
524.8074602497728,2.111625707625074e-12
529.6634438916581,2.0823203230771817e-12
534.5643593969719,2.0539949817072645e-12
539.5106225151279,2.0270147650583563e-12
544.5026528424214,2.001933505727999e-12
549.5408738576248,1.9795610327618576e-12
554.625712957911,1.9610414122362323e-12
559.7576014951104,1.9479390904013713e-12
564.9369748123029,1.942328003421763e-12
570.1642722807478,1.9468770311641994e-12
575.4399373371573,1.964923914274799e-12
580.7644175213123,2.0005291667579244e-12
586.1381645140291,2.0585017694272943e-12
591.5616341754743,2.1443895849257078e-12
597.0352865838372,2.264429432835284e-12
602.5595860743581,2.4254544289057777e-12
608.1350012787183,2.634759261262588e-12
613.7620051647946,2.899927233755481e-12
619.4410750767818,3.2286258316481368e-12
625.1726927756862,3.6283799733440074e-12
630.9573444801937,4.106333789350926e-12
636.7955209079162,4.669012591980763e-12
642.6877173170201,5.3220966384045654e-12
648.6344335482388,6.0702174068764325e-12
654.6361740672747,6.916785534480979e-12
660.6934480075957,7.863857486720877e-12
666.8067692136219,8.912045650278823e-12
672.9766562843175,1.0060474065889011e-11
679.2036326171843,1.1306779634304807e-11
685.4882264526614,1.2647156487169528e-11
691.8309709189363,1.4076439427036372e-11
