t,winds,SNII,tot_SNII,tot_winds,AGB,tot_AGB
1659238.4747474757,4.7292991476422655e-09,0.0,0.0,0.027656644230966834,0.0,0.0
1690356.1818181828,4.528593294794289e-09,0.0,0.0,0.027800686423524762,0.0,0.0
1721473.88888889,4.4060310226050535e-09,0.0,0.0,0.027939698934672588,0.0,0.0
1752591.595959597,4.279478434096007e-09,0.0,0.0,0.02807483550418933,0.0,0.0
1783709.3030303041,4.118890598601892e-09,0.0,0.0,0.028205504497904925,0.0,0.0
1814827.0101010113,3.9158662441393e-09,0.0,0.0,0.028330516102813313,0.0,0.0
1845944.7171717181,3.7192660142669296e-09,0.0,0.0,0.028449310007344908,0.0,0.0
1877062.4242424252,3.5637953556745167e-09,0.0,0.0,0.02856262609248882,0.0,0.0
1908180.1313131324,3.4373394401271406e-09,0.0,0.0,0.028671555723357965,0.0,0.0
1939297.8383838395,3.341008527439384e-09,0.0,0.0,0.028777019046596995,0.0,0.0
1970415.5454545466,3.2368453699011526e-09,0.0,0.0,0.02887936291196267,0.0,0.0
2001533.2525252537,3.119804637952083e-09,0.0,0.0,0.028978265098410363,0.0,0.0
2032650.9595959608,3.007752899974355e-09,0.0,0.0,0.029073602868672412,0.0,0.0
2063768.666666668,2.8657082941179864e-09,0.0,0.0,0.029164987191136877,0.0,0.0
2094886.373737375,2.8277914059153748e-09,0.0,0.0,0.029253571519073276,0.0,0.0
2126004.080808082,2.746602322350749e-09,0.0,0.0,0.02934030269463976,0.0,0.0
2157121.787878789,2.7948354647000815e-09,0.0,0.0,0.02942652111354376,0.0,0.0
2188239.4949494964,2.7645722050673303e-09,0.0,0.0,0.02951301912322099,0.0,0.0
2219357.202020203,2.7617739010205354e-09,0.0,0.0,0.029599002732871284,0.0,0.0
2250474.9090909106,2.726970357637904e-09,0.0,0.0,0.029684401300884764,0.0,0.0
2281592.6161616175,2.750360568001735e-09,0.0,0.0,0.029769622290521453,0.0,0.0
2312710.323232325,2.8262419812127213e-09,0.0,0.0,0.029856387832809562,0.0,0.0
2343828.0303030317,2.691766517488601e-09,0.0,0.0,0.02994224171884769,0.0,0.0
2374945.7373737385,2.3434483547089875e-09,0.0,0.0,0.030020583889563246,0.0,0.0
2406063.444444446,2.3935221072105864e-09,0.0,0.0,0.03009428571918155,0.0,0.0
2437181.151515153,2.2614728708928e-09,0.0,0.0,0.030166712104253667,0.0,0.0
2468298.85858586,2.2234572462729686e-09,0.0,0.0,0.030236492475062944,0.0,0.0
2499416.565656567,2.209539932208261e-09,0.0,0.0,0.03030546482888557,0.0,0.0
2530534.2727272743,2.3167116519791877e-09,0.0,0.0,0.030375888114348104,0.0,0.0
2561651.979797981,2.1981659745855726e-09,0.0,0.0,0.03044613443406987,0.0,0.0
2592769.6868686886,2.2157079425063907e-09,0.0,0.0,0.03051480925186942,0.0,0.0
2623887.3939393954,2.0468880015551053e-09,0.0,0.0,0.030581130357843465,0.0,0.0
2655005.101010103,2.0930323633946453e-09,0.0,0.0,0.030645542772449744,0.0,0.0
2686122.8080808097,2.0179069636932004e-09,0.0,0.0,0.03070950427533263,0.0,0.0
2717240.5151515165,1.9744964479361722e-09,0.0,0.0,0.030771621495268218,0.0,0.0
2748358.222222224,1.935421918133413e-09,0.0,0.0,0.030832455342461085,0.0,0.0
2779475.9292929308,1.9556175400271606e-09,0.0,0.0,0.030892995455490888,0.0,0.0
2810593.636363638,2.169813126704286e-09,0.0,0.0,0.03095718242700482,0.0,0.0
2841711.343434345,1.9573642558572424e-09,0.0,0.0,0.031021396575414518,0.0,0.0
2872829.0505050523,1.8192905038854462e-09,0.0,0.0,0.03108015699367495,0.0,0.0
2903946.757575759,1.7506719213434838e-09,0.0,0.0,0.031135701516175802,0.0,0.0
2935064.4646464665,1.6295653064937824e-09,0.0,0.0,0.03118829413211847,0.0,0.0
2966182.1717171734,1.6025874993487065e-09,0.0,0.0,0.031238582724228456,0.0,0.0
2997299.8787878808,1.7354640592205955e-09,0.0,0.0,0.031290518979521696,0.0,0.0
3028417.5858585876,1.3931341990690335e-09,0.0,0.0,0.03133919638159339,0.0,0.0
3059535.2929292945,1.403714462144246e-09,0.0,0.0,0.03138271214027376,0.0,0.0
3090653.000000002,1.4176473393983571e-09,0.0,0.0,0.0314266092953142,0.0,0.0
3090653.000000002,1.4176473393983571e-09,0.0,0.0,0.0314266092953142,0.0,0.0
3096210.188119098,1.4546148495282081e-09,8.656717898501088e-09,2.4053504927958902e-05,0.03143459014596981,0.0,0.0
3101777.368411295,1.4813297875973495e-09,8.678336210998943e-09,7.230719072924782e-05,0.031442762612531205,0.0,0.0
3107354.558843161,1.4811023045531153e-09,8.700008510646686e-09,0.00012076835968086214,0.0314510236364909,0.0,0.0
3112941.777413548,1.4762087511156398e-09,8.72173493226402e-09,0.00016943790392723638,0.03145928520811522,0.0,0.0
3118539.0421536723,1.4694237276477932e-09,8.743515610981006e-09,0.00021831671944880785,0.031467528950520594,0.0,0.0
3124146.3711271915,1.4592865359790756e-09,8.765350682321033e-09,0.00026740570607876053,0.031475740071478735,0.0,0.0
3129763.7824302223,1.4427183563291742e-09,8.787240282111913e-09,0.0003167057675193014,0.03148389094902049,0.0,0.0
3135391.2941914257,1.3918773755262448e-09,8.80918454653329e-09,0.00036621781135846767,0.03149186680943013,0.0,0.0
3141028.9245720534,1.3911679641592152e-09,8.831183612068931e-09,0.00041594274908666437,0.031499711699908964,0.0,0.0
3146676.691766031,1.4080159324836455e-09,8.853237615605134e-09,0.00046588149611373475,0.03150761626939965,0.0,0.0
3152334.613999979,1.421681595757671e-09,8.875346694335177e-09,0.0005160349717855514,0.031515621373679845,0.0,0.0
3158002.709533291,1.4210297871951235e-09,8.897510985768964e-09,0.000566404099400944,0.03152367775352595,0.0,0.0
3163680.9966582097,1.2394900760638286e-09,8.919730627819983e-09,0.0006169898062289486,0.03153123135136852,0.0,0.0
3169369.4936998505,1.316448865060865e-09,8.942005758711455e-09,0.0006677930235256246,0.03153850107692112,0.0,0.0
3175068.2190162786,1.5149596470432419e-09,8.964336516986169e-09,0.0007188146865511971,0.03154656878660566,0.0,0.0
3180777.190998587,1.5339647953986406e-09,8.986723041593443e-09,0.0007700557345875355,0.031555271898714696,0.0,0.0
3186496.4280709173,1.4041037833176343e-09,9.00916547178621e-09,0.0008215171109551587,0.03156367365408292,0.0,0.0
3192225.948690546,1.3230618454902836e-09,9.03166394718612e-09,0.000873199763030764,0.03157148632993462,0.0,0.0
3197965.7713479307,1.3021017556672839e-09,9.042976563989914e-09,0.0009250723785958274,0.03157902031669325,0.0,0.0
3203723.4589606654,1.3409021051009052e-09,8.9804514152675e-09,0.000976959012603421,0.03158662911198803,0.0,0.0
3209550.064401442,1.4265095257053788e-09,9.013477588156401e-09,0.0010293807749195715,0.03159469141982049,0.0,0.0
3215387.2666778686,1.4973951723755475e-09,9.046625216854296e-09,0.0010820910115225228,0.03160322513140034,0.0,0.0
3221235.0850623953,1.5078581805231915e-09,9.07989474805278e-09,0.0011350913098716604,0.03161201221930396,0.0,0.0
3227093.538862504,1.4865856271977022e-09,9.113286630030505e-09,0.0011883832661619103,0.031620783624656236,0.0,0.0
3232962.6474208096,1.4694105061978422e-09,9.146801312734252e-09,0.0012419684853720565,0.03162945815575865,0.0,0.0
3238842.430115107,1.4827810916521665e-09,9.180439247805062e-09,0.0012958485813130986,0.031638137278292296,0.0,0.0
3244732.9063584115,1.5140968825398042e-09,9.214200888469458e-09,0.0013500251766765294,0.03164696379754783,0.0,0.0
3250634.095599074,1.5627493943346005e-09,9.248086689704548e-09,0.001404499903083697,0.03165604232361996,0.0,0.0
3256546.017320787,1.5947242012450712e-09,9.282097108085745e-09,0.0014592744011344438,0.03166537569198768,0.0,0.0
3262468.6910426994,1.568432660261125e-09,9.316232601903126e-09,0.0015143503204568499,0.03167474286499864,0.0,0.0
3268402.136319459,1.5468049259816527e-09,9.350493631158148e-09,0.0015697293197569106,0.03168398491086968,0.0,0.0
3274346.3727412573,1.413151811434121e-09,9.384880657474396e-09,0.0016254130668681675,0.03169278225219242,0.0,0.0
3280301.4199339426,1.3395894217828526e-09,9.419394144257393e-09,0.0016814032388024354,0.03170097860416895,0.0,0.0
3286267.2975590276,1.3494647442161131e-09,9.45403455653847e-09,0.0017377015217997925,0.031708999888209737,0.0,0.0
3292244.0253138053,1.3880616870309007e-09,9.488802361097376e-09,0.001794309611379724,0.031717180613310275,0.0,0.0
3298231.622931392,1.411391886191589e-09,9.523698026457032e-09,0.0018512292123921666,0.03172556161408306,0.0,0.0
3304230.1101807714,1.4344153134991162e-09,9.558722022791518e-09,0.0019084620390685274,0.03173409688318383,0.0,0.0
3310239.5068669086,1.4026794390046024e-09,9.593874822090058e-09,0.001966009815073804,0.0317426214970858,0.0,0.0
3316259.832830761,1.3015858051522815e-09,9.629156897999551e-09,0.0020238742735580115,0.03175076177621707,0.0,0.0
3322291.107949391,1.180857968704528e-09,9.664568725942117e-09,0.0020820571572086875,0.0317582479269004,0.0,0.0
3328333.3521360112,1.130773122499462e-09,9.70011078312592e-09,0.0021405602183034024,0.03176523164666162,0.0,0.0
3334386.5853400296,1.1373831058201309e-09,8.57276092551571e-09,0.002195865195183161,0.031772096485958204,0.0,0.0
3341272.165296837,1.1550145455865401e-09,8.466117863450445e-09,0.002254526476321051,0.031779988729618985,0.0,0.0
3348279.896915419,1.1277678067919683e-09,8.491096068792744e-09,0.0023139422784390694,0.03178798729265354,0.0,0.0
3355302.3260204764,1.068041338388097e-09,8.5161479691718e-09,0.0023736583612035773,0.03179569724967867,0.0,0.0
3362339.483437393,1.0197986322441534e-09,8.541273781984368e-09,0.0024336762421983877,0.031803043478946004,0.0,0.0
3369391.4000562294,1.014693756696013e-09,8.566473725333577e-09,0.0024939974466772455,0.03181021701429024,0.0,0.0
3376458.106831807,1.0057521439767047e-09,8.591748017896652e-09,0.0025546235076021207,0.03181735596365822,0.0,0.0
3383539.6347838957,1.0027072093433686e-09,8.617096879067794e-09,0.0026155559656826253,0.0318244674441838,0.0,0.0
3390636.0149972965,9.873235811623824e-10,8.642520528816244e-09,0.0026767963694147136,0.03183152845174671,0.0,0.0
3397747.2786220335,8.773544848678953e-10,8.668019187829984e-09,0.0027383462751204898,0.03183815856039811,0.0,0.0
3404873.4568734346,9.375025359713807e-10,8.693593077382153e-09,0.002800207246987296,0.03184462505771376,0.0,0.0
3412014.581032324,1.1098904770586306e-09,8.719242419464185e-09,0.0028623808571079453,0.031851935401567805,0.0,0.0
3419170.682445104,1.2574655753592524e-09,8.744967436662171e-09,0.0029248686855201985,0.03186040592156344,0.0,0.0
3426341.792523941,1.3039124675255628e-09,8.770768352248624e-09,0.002987672320247253,0.03186958988351296,0.0,0.0
3433527.942746884,1.3293734387025982e-09,8.796645390175171e-09,0.0030507933573380797,0.03187905147756402,0.0,0.0
3440729.16465798,1.6137094958267157e-09,8.822598774998842e-09,0.0031142334009076804,0.031889648374221174,0.0,0.0
3447945.489867463,1.4569630425710527e-09,8.848628732004057e-09,0.003177994063178324,0.03190072786004563,0.0,0.0
3455176.950051834,1.279733297923235e-09,8.874735487073477e-09,0.0032420769645200073,0.03191062301535713,0.0,0.0
3462423.5769540593,1.0277748283823394e-09,8.900919266826322e-09,0.003306483733492148,0.03191898384058973,0.0,0.0
3469685.4023836525,8.265916812961272e-10,8.927180298477768e-09,0.0033712160068844702,0.03192571688352761,0.0,0.0
3476962.4582168693,8.248217017841061e-10,8.95351880998232e-09,0.0034362754297590768,0.03193172559722381,0.0,0.0
3484254.7763967933,8.048266316029881e-10,8.979935029913411e-09,0.003501663655491827,0.03193766755430803,0.0,0.0
3491562.3889335236,7.52484408442951e-10,9.006429187536027e-09,0.0035673823458146417,0.03194335766714795,0.0,0.0
3498885.3279042947,7.926413029955264e-10,9.033001512822263e-09,0.0036334331708577313,0.03194901509779147,0.0,0.0
3506223.625453596,9.184938260618973e-10,9.059652236363298e-09,0.003699817809191734,0.03195529350715351,0.0,0.0
3513577.3137933635,9.77917553362385e-10,8.48379682064002e-09,0.003764322337576629,0.031962266316277646,0.0,0.0
3521471.221909157,1.0042593639907143e-09,8.25467931883809e-09,0.00383038833389835,0.03197008987750506,0.0,0.0
3529628.7536406275,1.001994876024902e-09,8.28146612901688e-09,0.0038978353995018943,0.031978272918817226,0.0,0.0
3537805.182395453,1.020651304513044e-09,8.30833986359788e-09,0.003965658082879391,0.03198654193001292,0.0,0.0
3546000.5519488375,1.0332008502169591e-09,8.335300804686405e-09,0.004033858475874555,0.031994957968720934,0.0,0.0
3554214.9061773596,9.896643683088926e-10,8.362349235241996e-09,0.004102438681980489,0.0320032662344517,0.0,0.0
3562448.28905927,9.905424081745712e-10,8.389485439198717e-09,0.004171400816405057,0.03201141813473977,0.0,0.0
3570700.7446746663,1.100370350696189e-09,8.41670970136816e-09,0.0042407470061356645,0.03202004571710889,0.0,0.0
3578972.317205778,1.197452909751486e-09,8.444022307498832e-09,0.004310479390005153,0.03202954902299012,0.0,0.0
3587263.0509371846,1.2560760711486502e-09,8.471423544293114e-09,0.004380600118757771,0.032039719800731586,0.0,0.0
3595572.9902560306,1.1269062500366497e-09,8.498913699336152e-09,0.004451111355115227,0.03204962101997505,0.0,0.0
3603902.179652311,9.50926777393245e-10,8.526493061197197e-09,0.004522015273843824,0.0320582743523847,0.0,0.0
3612250.6637190543,9.54825244689927e-10,8.5541619193275e-09,0.00459331406182105,0.032066229422580465,0.0,0.0
3620618.487152619,9.726746472266782e-10,8.581920564177969e-09,0.004665009918103536,0.03207429391196235,0.0,0.0
3629005.6947528725,1.0216850398329021e-09,8.609769287079262e-09,0.00473710505399437,0.03208265746632482,0.0,0.0
3637412.331423492,1.0328372244305993e-09,8.637708380369455e-09,0.004809601693111804,0.032091293277428504,0.0,0.0
3645838.442172146,9.353056584916273e-10,8.665738137273934e-09,0.0048825020714573395,0.03209958517237884,0.0,0.0
3654284.0721107917,8.361446189403133e-10,8.693858852029797e-09,0.004955808437485183,0.03210706567912779,0.0,0.0
3662749.26645586,8.175857820928537e-10,8.722070819772169e-09,0.005029523052171105,0.03211406525374734,0.0,0.0
3671234.070528555,8.404037266651102e-10,8.750374336648046e-09,0.005103648189082675,0.032121099111815536,0.0,0.0
3679738.52975504,8.277853332454774e-10,8.778769699708429e-09,0.005178186134448862,0.032128192634736576,0.0,0.0
3688262.689666737,8.375158213903708e-10,8.807257207032043e-09,0.005253139187231091,0.0321352902814082,0.0,0.0
3696806.595900512,8.376095592194069e-10,8.835837157597322e-09,0.00532850965919361,0.032142446338499074,0.0,0.0
3705370.29419898,8.340603368077851e-10,8.864509851417343e-09,0.005404299874975308,0.03214960417682118,0.0,0.0
3713953.83041069,7.850052214856673e-10,8.89327558942166e-09,0.0054805121721609165,0.032156552830745554,0.0,0.0
3722557.2504904275,6.831531512147133e-10,8.92213467356823e-09,0.0055571489013536,0.032162868422357514,0.0,0.0
3731180.6004994055,6.292055398888005e-10,8.95108740674973e-09,0.005634212426246988,0.03216852688652287,0.0,0.0
3739823.9266055585,5.933695874323162e-10,8.98013409286067e-09,0.005711705123698385,0.03217381044428023,0.0,0.0
3748487.275083772,5.738838992613939e-10,9.009275036798559e-09,0.0057896293838020805,0.03217886660613905,0.0,0.0
3757170.6923161102,5.660155321727952e-10,8.192608917866149e-09,0.005864314951582391,0.032183815717322074,0.0,0.0
3766772.70196055,5.579636160466063e-10,7.709594388358797e-09,0.005940661506339499,0.032189211946632754,0.0,0.0
3777032.599830472,5.504463640134942e-10,7.730984647129279e-09,0.0060198708883177805,0.03219489803322946,0.0,0.0
3787320.4435077547,5.547929536161698e-10,7.752434253144503e-09,0.006099516384935732,0.03220058329789234,0.0,0.0
3797636.3091109097,5.717391745238927e-10,7.773943371054885e-09,0.006179600397373268,0.032206393874908104,0.0,0.0
3807980.2729657856,5.913939482739016e-10,7.795512165993181e-09,0.00626012534003093,0.03221240957839842,0.0,0.0
3818352.4116061055,6.088496257041029e-10,7.81714080351843e-09,0.006341093640602418,0.032218634124774145,0.0,0.0
3828752.8017740757,6.169335537712722e-10,7.838829449667638e-09,0.006422507740148053,0.032225008436438086,0.0,0.0
3839181.5204209248,6.147875369852424e-10,7.860578270933892e-09,0.006504370093168214,0.032231431072791535,0.0,0.0
3849638.6447074814,6.102943275928124e-10,7.88238743426965e-09,0.0065866831676773705,0.03223783648945108,0.0,0.0
3860124.252004751,6.010594791716063e-10,7.904257107108878e-09,0.006669449445278611,0.03224418737960898,0.0,0.0
3870638.419894458,5.944393422811177e-10,7.926187457320456e-09,0.006752671421238164,0.03225047221726933,0.0,0.0
3881181.226169666,5.843214182174156e-10,7.94817865325648e-09,0.006836351604560934,0.032256685940440705,0.0,0.0
3891752.7488353243,5.734822928609722e-10,7.970230863734055e-09,0.006920492518065984,0.03226280581452773,0.0,0.0
3902353.0661088503,5.683429115488152e-10,7.992344258040377e-09,0.007005096698462635,0.03226885766924655,0.0,0.0
3912982.256420709,5.66484914194886e-10,8.01451900592093e-09,0.0070901666964269085,0.032274888819712064,0.0,0.0
3923640.3984150025,5.600540718960672e-10,8.03675527761996e-09,0.0071757050766785724,0.03228089222594999,0.0,0.0
3934327.5709500173,5.736674774099226e-10,8.059053243818343e-09,0.007261714418058159,0.03228695036485204,0.0,0.0
3945043.8530988595,6.330958030903501e-10,8.081413075692613e-09,0.007348197313605041,0.03229341637275239,0.0,0.0
3955789.3241500035,6.914925842937178e-10,8.103834944887379e-09,0.007435156370635404,0.03230053303583805,0.0,0.0
3966564.0636078906,7.464036838188979e-10,8.126319023522213e-09,0.007522594210820907,0.032308279514666235,0.0,0.0
3977368.151193523,6.645497464740134e-10,8.148865484213103e-09,0.007610513470267856,0.0323159015468863,0.0,0.0
3988201.6668450213,5.820336903396758e-10,8.17147450002101e-09,0.007698916799596344,0.03232265398747311,0.0,0.0
3999064.6907182653,5.565107654617834e-10,8.194146244512161e-09,0.007787806864020504,0.03232883800527517,0.0,0.0
4009957.3031874555,5.683896083312335e-10,8.216880891726497e-09,0.00787718634342871,0.03233496455719426,0.0,0.0
4020879.5848457133,5.50339300902223e-10,8.23967861617989e-09,0.007967057932464328,0.0323410740933172,0.0,0.0
4031831.6165056885,4.808413743835269e-10,8.26253959290199e-09,0.00805742434060717,0.03234672085501864,0.0,0.0
4042813.479200122,4.780632843433627e-10,8.28546399736444e-09,0.008148288292254818,0.032351986134668234,0.0,0.0
4053825.2541824956,4.832663306425016e-10,8.308452005554775e-09,0.008239652526805096,0.03235727910737029,0.0,0.0
4064867.0229276004,5.02302012237734e-10,8.331503793942103e-09,0.008331519798738501,0.03236272031623258,0.0,0.0
4075938.8671321482,5.098487914284146e-10,8.354619539482994e-09,0.008423892877701279,0.03236832350423743,0.0,0.0
4087040.8687153747,5.114992900198388e-10,8.37779941962193e-09,0.008516774548588875,0.03237399300824606,0.0,0.0
4098173.109819656,5.10588446330673e-10,8.401043612318112e-09,0.008610167611630096,0.032379682071801454,0.0,0.0
4109335.6728110793,5.012116858824526e-10,8.424352295986465e-09,0.00870407488247114,0.03238532921315673,0.0,0.0
4120528.640280108,4.922232516916436e-10,8.089400977001245e-09,0.0087964938340592,0.03239088895562616,0.0,0.0
4132256.2321547642,4.770759509849803e-10,6.778193007889777e-09,0.008883674371265648,0.03239657272835287,0.0,0.0
4146385.6694831704,4.616552153195341e-10,6.838195661247279e-09,0.008979870326435544,0.03240320459994413,0.0,0.0
4160563.419643123,4.847973610458917e-10,6.89872947658651e-09,0.009077249672720635,0.0324099138840271,0.0,0.0
4174789.6478308383,7.372752526867551e-10,6.959799155917941e-09,0.009175826968056631,0.03241860662595956,0.0,0.0
4189064.5198073867,5.28620963249986e-10,7.021409442863635e-09,0.009275616949469143,0.032427641879168606,0.0,0.0
4203388.201900653,4.786461379872019e-10,7.08356512306392e-09,0.009376634535277116,0.03243485576603917,0.0,0.0
4217760.861007212,4.706237451614938e-10,7.146271024489946e-09,0.009478894827322608,0.03244167753225448,0.0,0.0
4232182.664594345,4.696648288491039e-10,7.209532017890543e-09,0.009582413113228997,0.032448457860819284,0.0,0.0
4246653.780701918,5.677319412079454e-10,7.2733530170905085e-09,0.009687204868685916,0.032455964005373844,0.0,0.0
4261174.377944411,6.373455889576641e-10,7.3377389794514146e-09,0.009793285759763317,0.032464713228104604,0.0,0.0
4275744.625512814,4.167201426621948e-10,7.4026949061854545e-09,0.009900671645253023,0.03247239222743614,0.0,0.0
4290364.693176669,4.126284882068834e-10,7.468225842808868e-09,0.010009378579040083,0.032478454793986256,0.0,0.0
4305034.751285973,4.1720266532811236e-10,7.534336879468158e-09,0.010119422812502223,0.03248454162960789,0.0,0.0
4319754.97077324,3.9958316014058647e-10,7.601033151404433e-09,0.010230820796939944,0.032490553262920385,0.0,0.0
4334525.523155423,3.9341427269400766e-10,7.668319839296893e-09,0.010343589186035545,0.0324964097679807,0.0,0.0
4349346.580535948,3.8354668093191334e-10,7.736202169676314e-09,0.010457744838342824,0.03250216745941876,0.0,0.0
4364218.315606741,3.8329224085797296e-10,7.804685415375332e-09,0.010573304819807755,0.03250786957206218,0.0,0.0
4379140.901650175,4.2239915403877613e-10,7.873774895859661e-09,0.01069028640631924,0.03251388107164458,0.0,0.0
4394114.512541167,4.4573788153335217e-10,7.943475977725186e-09,0.010808707086292372,0.03252038064472994,0.0,0.0
4409139.322749129,4.3717563613693197e-10,8.013794075039556e-09,0.010928584563282358,0.03252701344874646,0.0,0.0
4424215.507340069,4.3360743213969667e-10,8.084734649829804e-09,0.0110499367586317,0.03253357749188446,0.0,0.0
4439343.241978569,4.294250438888925e-10,8.15630321244079e-09,0.011172781814148831,0.03254010535502534,0.0,0.0
4454522.702929892,4.2128728977273717e-10,8.228505322033325e-09,0.011297138094820806,0.03254656203235015,0.0,0.0
4469754.067061973,4.032136855655715e-10,8.301346586939737e-09,0.011423024191558278,0.03255284116964147,0.0,0.0
4485037.511847546,4.118637691338237e-10,8.374832665178006e-09,0.011550458923975312,0.0325590697652789,0.0,0.0
4500373.215366152,5.400641517436792e-10,8.44896926483075e-09,0.011679461343202493,0.03256636900746173,0.0,0.0
4515761.356306239,4.5041499218713233e-10,8.523762144500917e-09,0.011810050734735011,0.032573989823794246,0.0,0.0
4531202.113967274,3.9257186187474916e-10,8.599217113800765e-09,0.011942246621316197,0.03258049800165675,0.0,0.0
4546695.668261766,3.778397727335832e-10,8.675340033731763e-09,0.012076068765855498,0.03258646620890171,0.0,0.0
4562242.199717435,3.838970456588537e-10,8.752136817220238e-09,0.012211537174383629,0.03259238739160575,0.0,0.0
4577841.889479244,4.197789351512991e-10,8.829613429491693e-09,0.012348672099042788,0.032598655939590576,0.0,0.0
4593494.919311583,4.365192370542673e-10,8.907775888620892e-09,0.012487494041114901,0.03260535777000803,0.0,0.0
4609201.471600312,3.551231301368471e-10,8.986630265916785e-09,0.0126280237540859,0.03261157475612516,0.0,0.0
4624961.729354961,3.8301490064853376e-10,9.066182686471896e-09,0.012770282246748955,0.032617391378937,0.0,0.0
4640775.876210786,5.884493656416482e-10,9.146439329557177e-09,0.012914290786344517,0.032625072818223154,0.0,0.0
4656644.096430989,4.323150573337125e-10,9.227406429192654e-09,0.013060070901740457,0.03263317167555151,0.0,0.0
4672566.574908783,3.538167433993854e-10,9.309090274534293e-09,0.01320764438664985,0.032639430258890455,0.0,0.0
4688543.497169625,3.379351664213937e-10,9.391497210452204e-09,0.013357033302889705,0.03264495629213395,0.0,0.0
4704575.049373313,3.3233105555837025e-10,9.474633637970023e-09,0.01350825998367875,0.03265032899609797,0.0,0.0
4720661.41831618,3.3407355411004205e-10,9.558506014752385e-09,0.013661347036976152,0.032655689011306145,0.0,0.0
4736802.791433302,3.3543938026951303e-10,9.643120855671783e-09,0.013816317348861787,0.03266109244034642,0.0,0.0
4752999.356800613,3.303396521327509e-10,9.747602505480616e-09,0.013973348908080963,0.03266648410715567,0.0,0.0
4769220.892236202,3.202507015413868e-10,1.0147448963955615e-08,0.014134713049283126,0.032671760894393755,0.0,0.0
4785020.075396169,3.114076498596286e-10,1.0268917651596695e-08,0.014295994007093199,0.032676750737387905,0.0,0.0
4800871.597123421,3.008897956530138e-10,1.0391840364015114e-08,0.01445974623438618,0.03268160366051845,0.0,0.0
4816775.630801943,2.964224145868476e-10,1.0516234506394305e-08,0.014626007597832209,0.03268635349727257,0.0,0.0
4832732.3503901325,2.909187493237313e-10,1.0642117692307624e-08,0.014794816544323627,0.032691039516400136,0.0,0.0
4848741.9304226395,2.774710474269948e-10,1.0769507746158111e-08,0.014966212109865215,0.032695589357370505,0.0,0.0
4864804.546012297,2.7655356168663014e-10,1.0898422705682026e-08,0.01514023392860089,0.032700038899532206,0.0,0.0
4880920.372852077,2.8955853595812953e-10,1.102888082459239e-08,0.015316922241979484,0.03270460058180098,0.0,0.0
4897089.5872169295,2.903685321116987e-10,1.1160900575040708e-08,0.015496317908059429,0.032709289064340785,0.0,0.0
4913312.365965803,3.0133760586562507e-10,1.1294500650355345e-08,0.01567846241095782,0.032714088623221164,0.0,0.0
4929588.886543501,3.108125795394687e-10,1.1429699967600559e-08,0.015863397870442768,0.03271907046076586,0.0,0.0
4945919.3269826565,3.53820534682939e-10,1.1566517670269475e-08,0.016051167051673313,0.03272449733650871,0.0,0.0
4962303.865905706,3.4288327604764794e-10,1.1704973131059751e-08,0.016241813375089193,0.032730204921861086,0.0,0.0
4978742.6825267775,2.4348142949387593e-10,1.1845085954505647e-08,0.0164353809264507,0.03273502449279482,0.0,0.0
4995235.956653728,2.4350235267205855e-10,1.1986875979867518e-08,0.016631914467034034,0.03273904047130214,0.0,0.0
5011783.868690042,2.3686089408862336e-10,1.2130363283872407e-08,0.016831459443981584,0.03274301497567858,0.0,0.0
5028386.59963683,2.3069908824421717e-10,1.227556818354177e-08,0.017034062000811204,0.03274689636197266,0.0,0.0
5045044.331094847,2.2959242368483753e-10,1.2422511239156265e-08,0.01723976898808724,0.03275073006817172,0.0,0.0
5061757.245266399,2.3552108513839864e-10,1.2571213257053961e-08,0.017448627974253533,0.032754616769248214,0.0,0.0
5078525.524957425,2.449683322339801e-10,1.2496217348128312e-08,0.01765879681801507,0.03275864525971775,0.0,0.0
5095646.7704655435,2.5359292994242076e-10,1.1656065105410841e-08,0.017865555396749302,0.03276291325460303,0.0,0.0
5114238.517364409,2.55295820460011e-10,1.1743689934235255e-08,0.018083076558345575,0.032767643820026615,0.0,0.0
5132898.097272166,2.6138506322563043e-10,1.1831973485401845e-08,0.018303032546074127,0.03277246434414459,0.0,0.0
5151625.757681284,2.530817232109696e-10,1.1920920710886406e-08,0.018525450614195027,0.03277728172377867,0.0,0.0
5170421.746987207,2.4663977814972367e-10,1.201053659988393e-08,0.01875035832203922,0.03278197810377643,0.0,0.0
5189286.314491664,2.431496650452456e-10,1.2100826179080913e-08,0.01897778353742334,0.03278659793678349,0.0,0.0
5208219.710405989,2.1194929586090398e-10,1.2191794512987545e-08,0.019207754440103062,0.03279090622118701,0.0,0.0
5227222.185854388,2.0294336592340994e-10,1.2283446704142477e-08,0.01944029952526415,0.03279484821499665,0.0,0.0
5246293.992877347,2.2434735933602495e-10,1.2375787893470334e-08,0.019675447607053923,0.03279892281812407,0.0,0.0
5265435.384434919,2.4925400851320537e-10,1.2468823260534312e-08,0.019913227822151127,0.03280345551273617,0.0,0.0
5284646.614410097,2.5654317989696584e-10,1.2562558023841573e-08,0.02015366963337638,0.03280831400578984,0.0,0.0
5303927.937612181,2.5251801566707626e-10,1.2656997441119856e-08,0.020396802833342782,0.0328132216925105,0.0,0.0
5323279.609780155,2.5598356451097143e-10,1.275214680962442e-08,0.02064265754814737,0.03281814187044875,0.0,0.0
