t,AGB+OB,AGB+OB_rate,AGB+OB_z
376.70379898390894,0.09327416534355414,0.003579144411776281,0.01271784680585338
380.1893963205613,0.09328661455701821,0.0035286098493706383,0.01273000871894814
383.70724549227884,0.09329900162366352,0.0034787551635404607,0.012742112993087733
387.25764492161727,0.09331132673356729,0.0034295722603842984,0.012754159737862335
390.8408957924021,0.09332359007905817,0.0033810531101889944,0.012766149066625241
394.4573020752785,0.09333579185464301,0.0033331897479152452,0.012778081096390215
398.1071705534973,0.09334793225693419,0.0032859742736464728,0.012789955947730533
401.79081084894,0.09336001148457883,0.003239398853001753,0.012801773744679744
405.5085354483839,0.09337202973818853,0.0031934557175135694,0.012813534614634112
409.26065973001096,0.09338398722027055,0.0031481371649711687,0.01282523868825675
413.04750199016144,0.09339588413516002,0.003103435559730267,0.012836886099383415
416.8693834703355,0.09340772068895334,0.0030593433329899134,0.012848476984929975
420.7266283844442,0.09341949708944258,0.0030158529830372977,0.012860011484801512
424.619563946313,0.09343121354605127,0.0029729570754612905,0.01287148974180306
428.54852039743963,0.093442870269771,0.00293064824333551,0.012882911901551965
432.5138310350088,0.09345446747309931,0.0028889191873717286,0.012894278112391848
436.5158322401661,0.0934660053699788,0.0028477626760444103,0.012905588525308164
440.55486350655343,0.09347748417573712,0.0028071715456871866,0.012916843293845329
444.6312674691088,0.09348890410702815,0.0027671387005622585,0.0129280425740254
448.7453899331323,0.09350026538177442,0.0027276571129043153,0.012939186524268334
452.8975799036209,0.09351156821911036,0.002688719822943665,0.012950275305313737
457.0881896148752,0.09352281283932697,0.0026503199389259543,0.012961309080144246
461.31757456037957,0.09353399946381728,0.002612450637192803,0.012972288013910678
465.5860935229591,0.0935451283150235,0.0025751051625457536,0.012983212273859804
469.8941086052156,0.09355619961638618,0.002538276829598955,0.012994082029267658
474.2419852602448,0.09356721359229855,0.0025019590271734226,0.013004897451387417
478.6300923226385,0.09357817046807508,0.0024661452312260052,0.013015658713438034
483.05880203977284,0.09358907046996051,0.002430829039867986,0.013026365990703741
487.5284901033865,0.09359991382524951,0.002396004261405935,0.013037019460918267
492.0395356814511,0.09361070076269132,0.0023616651208497124,0.01304761930533623
496.59232145033627,0.09362143151358242,0.0023278067135373615,0.013058165711361432
501.18723362727246,0.0936321063144185,0.002294425941244737,0.013068658878493285
505.82466200311427,0.09364272541286946,0.0022615233319823367,0.013079099030939918
510.50499997540646,0.09365328908043075,0.002229106380848695,0.013089486442887863
515.2286445817567,0.0936637976377484,0.0021971953548777087,0.013099821486526917
519.9959965335162,0.09367425150272744,0.00216583285776387,0.013110104718896952
524.8074602497728,0.0936846512775064,0.0021350988002573575,0.013120337031700813
529.6634438916581,0.09369499789846321,0.0021051326881251385,0.013130519898360834
534.5643593969719,0.09370529288355439,0.002076165217527214,0.013140655764266877
539.5106225151279,0.09371553872296365,0.0020485609464945594,0.013150748638264508
544.5026528424214,0.09372573947113483,0.002022873198848631,0.013160804954241939
549.5408738576248,0.09373590160906929,0.0019999113091801884,0.013170834778969806
554.625712957911,0.09374603525305196,0.0019808188630286903,0.013180853443665312
559.7576014951104,0.09375615578727105,0.001967159839633837,0.013190883669782123
564.9369748123029,0.09376628599080528,0.0019610077212951207,0.013200958242573373
570.1642722807478,0.09377645871247361,0.0019650309467898644,0.01321112325838915
575.4399373371573,0.09378672011943265,0.0019825668280906337,0.013221441934166892
580.7644175213123,0.09379713350788371,0.0020176754625946696,0.01323199892234247
586.1381645140291,0.09380778361900632,0.0020751654262353507,0.013242905024985804
591.5616341754743,0.09381878135380743,0.002160584188171828,0.013254302151861146
597.0352865838372,0.09383026873147889,0.0022801681855784666,0.01326636832327845
602.5595860743581,0.09384242389204045,0.002440750162561394,0.01327932248479246
608.1350012787183,0.09385546591026452,0.002649624446063518,0.013293428880965198
613.7620051647946,0.09386965916807452,0.002914373988918785,0.013309000732173037
619.4410750767818,0.09388531702941431,0.003242665935255553,0.013326402972831913
625.1726927756862,0.0939028045760193,0.003642024871944332,0.013346053840748604
630.9573444801937,0.09392254019389137,0.004119594607292097,0.01336842515332423
636.7955209079162,0.09394499584632673,0.00468190014047927,0.013394041163518524
642.6877173170201,0.09397069592654919,0.005334621424359563,0.013423475952483645
648.6344335482388,0.0940002146470113,0.006082389641435758,0.013457349381905752
654.6361740672747,0.09403417198855223,0.006928615141366046,0.013496321692792744
660.6934480075957,0.09407322829629186,0.007875354110317244,0.0135410868946895
666.8067692136219,0.09411807766636203,0.008923218663499013,0.013592365136888331
672.9766562843175,0.09416944031513684,0.010071332577814026,0.013650894288935981
679.2036326171843,0.09422805415832805,0.011317332497610529,0.013717420980480717
685.4882264526614,0.09429466585002197,0.01265741230534409,0.01379269136012293
691.8309709189363,0.0943700215413256,0.014086406561394363,0.013877441830174827
698.2324040771712,0.09445485761550303,0.015597907550476457,0.01397239000053424
704.6930689671467,0.09454989164276138,0.017184409551785757,0.014078226082151351
711.2135136533288,0.09465581377509968,0.018837473466282947,0.014195604911001684
717.7942912713615,0.09477327877205734,0.020547904849378722,0.01432513875933886
724.4359600749899,0.09490289881405017,0.022305938653155083,0.014467391054467043
731.1390834834173,0.09504523722344736,0.024101424510198755,0.014622871088318569
737.9042301291007,0.09520080317658848,0.025924007118099984,0.014792029765427844
744.7319739059889,0.09537004745425151,0.02776329713850617,0.01497525640380026
751.6228940182053,0.09555335924499771,0.029609028942425994,0.015172876573673317
758.5775750291835,0.09575106398632775,0.03145120245855583,0.015385150933904199
765.5966069112561,0.09596342220333043,0.03328020726876592,0.015612275005030188
772.6805850957021,0.09619062928382943,0.035086927910710324,0.015854379802005873
779.8301105232586,0.09643281611300147,0.03686283006865652,0.016111533238076858
787.0457896950985,0.09669005047890504,0.03860002794652707,0.016383742203889908
794.3282347242813,0.09696233915300907,0.04029133361646635,0.01667095522233544
801.678063387679,0.0972496305462144,0.04193028952323933,0.016973065579267775
809.0958991783822,0.09755181784051736,0.04351118560567888,0.017289914832617045
816.5823713585922,0.09786874249883963,0.045029062680981675,0.017621296606956497
824.1381150130021,0.09820019806010127,0.046479703837815425,0.017966960586804394
831.7637711026708,0.09854593413283395,0.04785961561293957,0.01832661662934456
839.4599865193973,0.0989056605080376,0.04916600069650895,0.01869993892541833
847.2274141405964,0.09927905132015345,0.05039672383610018,0.01908657014620382
855.0667128846832,0.09966574919359053,0.05155027250047722,0.019486125521647895
862.9785477669702,0.10006536932089136,0.052625713731644645,0.019898196805200156
870.9635899560806,0.10047750342710624,0.05362264846684657,0.020322356087521174
879.0225168308842,0.10090172358306711,0.05454116445841936,0.020758159429454102
887.1560120379609,0.10133758583786708,0.055381788764919254,0.021205150291557628
895.3647655495937,0.1017846336478596,0.05614544063651467,0.02166286274383724
903.6494737223014,0.10224240108582833,0.0568333854748383,0.02213082444494961
912.0108393559096,0.10271041581961456,0.05744719041485955,0.02260855938508658
920.4495717531712,0.10318820185441939,0.05798868195549644,0.02309559039098725
928.9663867799363,0.1036752820372384,0.05845990595751764,0.023591441395108517
937.5620069258802,0.10417118032546628,0.058863090232085566,0.024095639473950138
946.237161365793,0.10467542382467379,0.0592006098608847,0.02460771666292741
954.992586021436,0.10518754460295489,0.0594749553186485,0.025127211557068114
963.8290236239706,0.1057070812911244,0.05968870341028259,0.025653670708235436
972.747223776965,0.10623358047947028,0.05984449098675648,0.026186649830599852
981.7479430199844,0.10676659792278566,0.05994499136548574,0.02672571482675539
990.8319448927675,0.10730569956607666,0.05999289335099946,0.027270442647248556
1000.0,0.10785046240371496,0.05999088272923459,0.027820421996410608
1009.2528860766844,0.10840047518492525,0.05994162609280276,0.02837525389729718
1018.5913880541169,0.10895533897841167,0.05984775684408545,0.028934552128284875
1028.0162981264734,0.10951466760867083,0.059711863217136785,0.029497943543485162
1037.5284158180127,0.11007808797615187,0.05953647815731216,0.030065068288644307
1047.1285480508996,0.11064524027292957,0.059324070898567484,0.03063557992362915
1056.8175092136585,0.1112157781049899,0.05907704008185468,0.03120914546197706
1066.596121230258,0.11178936853160397,0.05879770826341576,0.03178544533733169
1076.465213629835,0.11236569203161052,0.05848831766857232,0.032364173305912666
1086.4256236170656,0.1129444424057538,0.05815102705441174,0.03294503629348886
1096.4781961431852,0.11352532662354413,0.0577879095532448,0.033527754194652995
1106.6237839776663,0.1141080646224376,0.05740095137756743,0.03411205963153842
1116.863247780561,0.11469238906647443,0.0569920512762714,0.03469769767848442
1127.1974561755105,0.11527804507088014,0.05656302064083096,0.0352844255585477
1137.627285823431,0.1158647898985265,0.05611558416899684,0.035872012317180735
1148.1536214968828,0.11645239263357089,0.055651381002046786,0.036460238477852784
1158.7773561551262,0.11704063383704918,0.0551719662597884,0.0370488956838792
1169.4993910198712,0.117629305188686,0.054678812905228434,0.037637786330249334
1180.3206356517298,0.11821820911871217,0.054173313878073046,0.038226723188803616
1191.242008027375,0.11880715843303834,0.05365678444298629,0.038815529029704164
1202.2644346174131,0.11939597593472866,0.0531304647047969,0.03940403624177144
1213.3888504649774,0.11998449404434579,0.052595522248612525,0.0399920864539193
1224.6161992650489,0.12057255442139922,0.052053054868081636,0.040579530159611944
1235.9474334445108,0.12116000758881916,0.051504093349854764,0.04116622634598572
1247.3835142429432,0.12174671256209904,0.0509496042866597,0.04175204212902671
1258.9254117941675,0.12233253648449628,0.05039049289534001,0.04233685239596762
1270.5741052085418,0.12291735426945469,0.04982760581974415,0.04292053945586423
1282.3305826560218,0.12350104825120838,0.04926173390151336,0.04350299269913108
1294.1958414499863,0.12408350784434617,0.04869361490463566,0.04408410826665438
1306.1708881318418,0.12466462921295443,0.04812393618212926,0.044663788728958764
1318.2567385564075,0.12524431494981444,0.04755333727542641,0.04524194277577868
1330.4544179780914,0.12582247376600478,0.04698241243896646,0.045818484916275874
1342.7649611378642,0.12639902019115026,0.0464117130842047,0.04639333519004883
1355.1894123510365,0.12697387428446272,0.04584175013872034,0.0469664188889967
1367.7288255958495,0.12754696135663607,0.04527299631738796,0.047537666290029444
1380.3842646028852,0.12811821170258753,0.04470588830367863,0.04810701239855428
1393.1568029453035,0.12868756034497447,0.044140828840102106,0.04867439670261676
1406.0475241299143,0.12925494678836555,0.043578188727603814,0.049239762937531205
1419.0575216890927,0.1298203147839004,0.04301830873440801,0.04980305886079866
1432.187899273544,0.1303836121042365,0.042461501415365026,0.050364236037080894
1445.439770745928,0.13094479032855075,0.041908052843329165,0.05092324963297465
1458.814260275349,0.13150380463734124,0.0413582242544762,0.0514800582213113
1472.3125024327194,0.1320606136167531,0.040812253609776965,0.05203462359469256
1485.9356422870076,0.1326151790721394,0.04027035707508516,0.05258691058796206
1499.684835502374,0.13316746585055786,0.03973273042248293,0.053136886909305035
1513.5612484362086,0.13371744167189373,0.039199550355662284,0.053684522979664334
1527.5660582380733,0.13426507696829912,0.038670975762215405,0.05422979178015853
1541.70045294956,0.13481034473163273,0.03814714889576291,0.054772668707188395
1555.965631605075,0.13535322036858777,0.0376281964908762,0.05531313143492018
1570.3628043335532,0.13589368156319517,0.03711423081375099,0.0558511597848372
1584.893192461114,0.1364317081463949,0.03660535065156704,0.056386735602056724
