t,AGB,SNII,Winds,tot_AGB,tot_SNII,tot_winds
1136727.2474187836,0.0,0.0,4.350773686159038e-09,0.0,0.0,0.0038916963184892823
1169124.9739006208,0.0,0.0,4.505070650584787e-09,0.0,0.0,0.004035150929783059
1201522.7003824578,0.0,0.0,4.6603977956510726e-09,0.0,0.0,0.004183621099682587
1233920.4268642948,0.0,0.0,4.816733939640463e-09,0.0,0.0,0.004337139860578743
1266318.1533461318,0.0,0.0,4.974058883046062e-09,0.0,0.0,0.0044957395745336085
1298715.8798279688,0.0,0.0,5.132353338970952e-09,0.0,0.0,0.004659451963974409
1331113.6063098058,0.0,0.0,5.291598870079223e-09,0.0,0.0,0.004828308140238683
1363511.3327916428,0.0,0.0,5.451777831336793e-09,0.0,0.0,0.005002338630170591
1395909.0592734797,0.0,0.0,5.612873317884957e-09,0.0,0.0,0.005181573400945306
1428306.7857553167,0.0,0.0,5.774869117477675e-09,0.0,0.0,0.0053660418832785495
1460704.5122371537,0.0,0.0,5.937749666988239e-09,0.0,0.0,0.005555772993161126
1493102.2387189907,0.0,0.0,6.101500012554311e-09,0.0,0.0,0.005750795152243308
1525499.9652008277,0.0,0.0,6.266105772984392e-09,0.0,0.0,0.005951136306980842
1557897.6916826647,0.0,0.0,6.431553106094991e-09,0.0,0.0,0.0061568239466428835
1590295.4181645017,0.0,0.0,6.597828677687529e-09,0.0,0.0,0.006367885120272091
1622693.1446463387,0.0,0.0,6.764919632908296e-09,0.0,0.0,0.006584346452678248
1655090.8711281756,0.0,0.0,6.932813569764288e-09,0.0,0.0,0.006806234159538929
1687488.5976100126,0.0,0.0,7.101498514593526e-09,0.0,0.0,0.007033574061673811
1719886.3240918496,0.0,0.0,7.270962899310769e-09,0.0,0.0,0.0072663915985530245
1752284.0505736866,0.0,0.0,7.441195540268979e-09,0.0,0.0,0.007504711841094502
1784681.7770555236,0.0,0.0,7.612185618594006e-09,0.0,0.0,0.007748559503800343
1817079.5035373606,0.0,0.0,7.78392266186483e-09,0.0,0.0,0.007997958956277869
1849477.2300191976,0.0,0.0,7.95639652702494e-09,0.0,0.0,0.0082529342341871
1881874.9565010346,0.0,0.0,8.129597384421874e-09,0.0,0.0,0.008513509049652875
1914272.6829828715,0.0,0.0,8.303515702882306e-09,0.0,0.0,0.008779706801176663
1946670.4094647085,0.0,0.0,8.47814223573905e-09,0.0,0.0,0.009051550583080265
1979068.1359465455,0.0,0.0,8.653468007734375e-09,0.0,0.0,0.00932906319451101
2011465.8624283825,0.0,0.0,8.829484302731205e-09,0.0,0.0,0.009612267148035742
2043863.5889102195,0.0,0.0,9.006182652170177e-09,0.0,0.0,0.009901184677848758
2076261.3153920565,0.0,0.0,9.18355482421604e-09,0.0,0.0,0.010195837747616949
2108659.0418738937,0.0,0.0,9.36159281354225e-09,0.0,0.0,0.01049624805798364
2141056.7683557305,0.0,0.0,9.54028883170682e-09,0.0,0.0,0.010802437053751055
2173454.494837567,0.0,0.0,9.719635298076894e-09,0.0,0.0,0.011114425930759887
2205852.2213194044,0.0,0.0,9.899624831262943e-09,0.0,0.0,0.01143223564248307
2238249.9478012417,0.0,0.0,1.0080250241026898e-08,0.0,0.0,0.011755886906349731
2270647.6742830784,0.0,0.0,1.0261504520631552e-08,0.0,0.0,0.012085400209814136
2303045.4007649156,0.0,0.0,1.0443380839601161e-08,0.0,0.0,0.012420795816183444
2335443.1272467524,0.0,0.0,1.0625872536865638e-08,0.0,0.0,0.012762093770217087
2367840.8537285896,0.0,0.0,1.0808973114263021e-08,0.0,0.0,0.013109313903509919
2400238.5802104264,0.0,0.0,1.0992676230376804e-08,0.0,0.0,0.013462475839670198
2432636.3066922636,0.0,0.0,1.1176975694686579e-08,0.0,0.0,0.013821598999303068
2465034.0331741003,0.0,0.0,1.1361865462012076e-08,0.0,0.0,0.014186702604809212
2497431.7596559376,0.0,0.0,1.1547339627232288e-08,0.0,0.0,0.014557805685008038
2529829.4861377743,0.0,0.0,1.1733392420262544e-08,0.0,0.0,0.014934927079593872
2562227.2126196115,0.0,0.0,1.1920018201273904e-08,0.0,0.0,0.015318085443433433
2594624.9391014483,0.0,0.0,1.210721145614015e-08,0.0,0.0,0.01570729925071202
2627022.6655832855,0.0,0.0,1.229496679209896e-08,0.0,0.0,0.016102586798935767
2659420.3920651223,0.0,0.0,1.2483278933614517e-08,0.0,0.0,0.01650396621279647
2691818.1185469595,0.0,0.0,1.267214271842998e-08,0.0,0.0,0.016911455447905583
2724215.8450287962,0.0,0.0,1.2861553093798841e-08,0.0,0.0,0.01732507229440309
2756613.5715106335,0.0,0.0,1.3051505112885096e-08,0.0,0.0,0.017744834380447126
2789011.29799247,0.0,0.0,1.324199393132269e-08,0.0,0.0,0.018170759175589465
2821409.0244743074,0.0,0.0,1.3433014803925498e-08,0.0,0.0,0.018602863994042058
2853806.750956144,0.0,0.0,1.3624563081539523e-08,0.0,0.0,0.019041165997839202
2886204.4774379814,0.0,0.0,1.3816634208029712e-08,0.0,0.0,0.0194856821999
2918602.203919818,0.0,0.0,1.4009223717394042e-08,0.0,0.0,0.019936429466995163
2950999.9304016554,0.0,0.0,1.4202327230998331e-08,0.0,0.0,0.02039342452262238
2983397.656883492,0.0,0.0,1.4395940454925269e-08,0.0,0.0,0.02085668394979383
3015795.3833653294,0.0,0.0,1.4590059177431887e-08,0.0,0.0,0.021326224193739703
3048193.109847166,0.0,0.0,1.4784679266509846e-08,0.0,0.0,0.02180206156453086
3080590.8363290033,0.0,0.0,1.497979666754338e-08,0.0,0.0,0.022284212239624204
3112988.56281084,0.0,0.0,1.5175407401059922e-08,0.0,0.0,0.022772692266333494
3145386.2892926773,0.0,0.0,1.5371507560568957e-08,0.0,0.0,0.02326751756422889
3177784.015774514,0.0,0.0,1.5568093310484566e-08,0.0,0.0,0.023768703927467685
3210181.7422563513,0.0,0.0,1.576516088412783e-08,0.0,0.0,0.02427626702705915
3242579.468738188,0.0,0.0,1.596270658180501e-08,0.0,0.0,0.02479022241306578
3274977.1952200253,0.0,0.0,1.6160726768958152e-08,0.0,0.0,0.025310585516743558
3307374.921701862,0.0,0.0,1.6359217874384426e-08,0.0,0.0,0.0258373716526233
3307374.921701862,0.0,0.0,1.6359217874384426e-08,0.0,0.0,0.0258373716526233
3310672.7996146986,0.0,0.0,1.6379449247969552e-08,0.0,0.0,0.025891355716222562
3313973.9659357094,0.0,0.0,1.6399705641606384e-08,0.0,0.0,0.025945460437298895
3317278.4239438605,0.0,0.0,1.641998708623712e-08,0.0,0.0,0.025999686085528686
3320586.1769213863,0.0,0.0,1.6440293612842205e-08,0.0,0.0,0.026054032931191042
3323897.2281537955,0.0,0.0,1.6460625252440416e-08,0.0,0.0,0.026108501245169186
3327211.5809298716,0.0,0.0,1.6480982036088876e-08,0.0,0.0,0.026163091298951762
3330529.2385416785,0.0,0.0,1.6501363994883127e-08,0.0,0.0,0.026217803364634213
3333850.204284562,0.0,0.0,1.6521771159957157e-08,0.0,0.0,0.026272637714920128
3337174.481457154,0.0,0.0,1.6542203562483474e-08,0.0,0.0,0.026327594623122612
3340502.073361375,0.0,0.0,1.656266123367311e-08,0.0,0.0,0.026382674363165624
3343832.983302446,0.0,0.0,1.6583144204775764e-08,0.0,0.0,0.026437877209585493
3347167.214588863,0.0,0.0,1.6603652507079638e-08,0.0,0.0,0.026493203437531802
3350504.77053244,0.0,0.0,1.6624186171911762e-08,0.0,0.0,0.026548653322769445
3353845.654448288,0.0,0.0,1.664474523063787e-08,0.0,0.0,0.02660422714167956
3357189.869654823,0.0,0.0,1.6665329714662476e-08,0.0,0.0,0.02665992517126101
3360537.41947377,0.0,0.0,1.6685939655428928e-08,0.0,0.0,0.02671574768913176
3363888.3072301666,0.0,0.0,1.670657508441948e-08,0.0,0.0,0.026771694973530286
3367242.5362523654,0.0,0.0,1.672723603315531e-08,0.0,0.0,0.02682776730331693
3370600.109872037,0.0,0.0,1.674792253319656e-08,0.0,0.0,0.026883964957975282
3373961.0314241764,0.0,0.0,1.6768634616142435e-08,0.0,0.0,0.026940288217613642
3377325.3042471083,0.0,0.0,1.6789372313631235e-08,0.0,0.0,0.02699673736296644
3380692.931682467,0.0,0.0,1.6810135657340272e-08,0.0,0.0,0.02705331267539524
3384063.9170752396,0.0,0.0,1.6830924678986153e-08,0.0,0.0,0.027110014436890807
3387438.2637737407,0.0,0.0,1.685173941032468e-08,0.0,0.0,0.027166842930074053
3390815.9751296244,0.0,0.0,1.6872579883150908e-08,0.0,0.0,0.027223798438197562
3394197.0544978864,0.0,0.0,1.689344612929923e-08,0.0,0.0,0.02728088124514701
3397581.5052368683,0.0,0.0,1.6914338180643395e-08,0.0,0.0,0.027338091635442572
3400969.3307082597,0.0,0.0,1.6935256069096578e-08,0.0,0.0,0.02739542989424034
3404360.534277103,0.0,0.0,1.695619982661143e-08,0.0,0.0,0.02745289630733375
3407755.119311795,0.0,0.0,1.6977169485180093e-08,0.0,0.0,0.027510491161154994
3411153.0891840924,0.0,0.0,1.699816507683429e-08,0.0,0.0,0.027568214742776466
3414554.44726912,0.0,0.0,1.7019186633645408e-08,0.0,0.0,0.027626067339912297
3417959.1969453474,0.0,0.0,1.704023418772435e-08,0.0,0.0,0.027684049240919325
3421367.341594634,0.0,0.0,1.7061307771221862e-08,0.0,0.0,0.02774216073479923
3424778.8846022044,0.0,0.0,1.708240741632842e-08,0.0,0.0,0.02780040211119951
3428193.8293566587,0.0,0.0,1.7103533155274307e-08,0.0,0.0,0.02785877366041505
3433519.3528532125,0.0,4.360021178765985e-08,1.713648831653546e-08,0.0,7.534973784529722e-05,0.027949946679850363
3439884.5113066575,0.0,4.358081181097461e-08,1.7175893001957232e-08,0.0,0.00025542598355486455,0.028059148551853978
3446261.4696767405,0.0,4.3561420466385536e-08,1.721538829691372e-08,0.0,0.00043575113705520026,0.028168804436422334
3452650.249838484,0.0,4.3542037749914163e-08,1.7254974409757988e-08,0.0,0.0006163255423952055,0.02827891622113658
3459050.873707485,0.0,4.35226636578488e-08,1.7294651549322292e-08,0.0,0.0007971495440999356,0.028389485801425952
3465463.363239947,0.0,4.350329818632458e-08,1.7334419924918976e-08,0.0,0.0009782234871702701,0.028500515080599677
3471887.7404327826,0.0,4.348394133153137e-08,1.737427974634173e-08,0.0,0.00115954771708414,0.028612005969880193
3478324.027323678,0.0,4.3464593089505513e-08,1.7414231223866633e-08,0.0,0.0013411225797966308,0.028723960388435856
3484772.2459911928,0.0,4.344525345656312e-08,1.7454274568253374e-08,0.0,0.001522948421741603,0.0288363802634144
3491232.4185547954,0.0,4.342592242880786e-08,1.7494409990746184e-08,0.0,0.0017050255898313754,0.028949267529975425
3497704.5671749683,0.0,4.340660000242611e-08,1.7534637703075067e-08,0.0,0.0018873544314578843,0.029062624131324193
3504188.714053275,0.0,4.33872861736359e-08,2.9290138312183522e-08,0.0,0.002069935294493366,0.02921443349393757
3510684.881432429,0.0,4.3367980938458496e-08,2.911438498824267e-08,0.0,0.0022527685272904358,0.0294041362734672
3517193.0915964004,0.0,4.334868429323209e-08,2.893968641045817e-08,0.0,0.0024358544786838776,0.029593050322235675
3523713.366870448,0.0,4.3329396234061155e-08,2.8766036248995753e-08,0.0,0.002619193497990205,0.02978117892054942
3530245.729621226,0.0,4.331011675720159e-08,2.859342821200803e-08,0.0,0.0028027859350090076,0.02996852533507424
3536790.202256844,0.0,4.329084585867163e-08,2.842185604540704e-08,0.0,0.0029866321400229576,0.030155092818891553
3543346.8072269745,0.0,4.327158353479517e-08,2.8251313532636806e-08,0.0,0.0031707324637994783,0.03034088461155578
3549915.567022887,0.0,4.3252329781731966e-08,2.808179449444924e-08,0.0,0.003355087257590486,0.03052590393914934
3556496.5041775517,0.0,4.323308459568902e-08,2.791329278867956e-08,0.0,0.003539696873133567,0.030710154014339457
3563089.641265705,0.0,4.3213847972734185e-08,2.7745802310024007e-08,0.0,0.0037245616626521184,0.03089363803643362
3569695.0009039547,0.0,4.319461990918408e-08,2.7579316989817986e-08,0.0,0.003909681978856988,0.03107635919143588
3576312.6057508136,0.0,4.317540040118653e-08,2.7413830795817244e-08,0.0,0.004095058174946139,0.031258320652101004
3582942.478506807,0.0,4.3156189444940495e-08,2.724933773197855e-08,0.0,0.004280690604605839,0.03143952557799035
3589584.641914543,0.0,4.3136987036682976e-08,2.7085831838242665e-08,0.0,0.00446657962201137,0.031619977115526596
3596239.1187587837,0.0,4.311779317246987e-08,2.6923307190318603e-08,0.0,0.0046527255818270994,0.03179967839804806
3602905.931866552,0.0,4.3098607848644756e-08,2.6761757899468105e-08,0.0,0.004839128839208311,0.031978632545864055
3609585.104107166,0.0,4.307943106134811e-08,2.6601178112293578e-08,0.0,0.00502578974980071,0.032156842666307764
3616276.6583923474,0.0,4.30602628068493e-08,2.6441562010525098e-08,0.0,0.005212708669741848,0.03233431185379106
3622980.617676284,0.0,4.304110308118636e-08,2.628290381081003e-08,0.0,0.005399885955661106,0.032511043189857834
3629697.0049557406,0.0,4.3021951880729315e-08,2.6125197764502772e-08,0.0,0.005587321964681448,0.032687039743238284
3636425.84327009,0.0,4.300280920162049e-08,2.5968438157457547e-08,0.0,0.005775017054419037,0.03286230456990101
3643167.1557014245,0.0,4.2983675040118096e-08,2.5812619309820633e-08,0.0,0.005962971582984546,0.03303684071310691
3649920.9653746192,0.0,4.296454939230172e-08,2.5657735575824878e-08,0.0,0.006151185908983251,0.03321065120346163
3656687.295457441,0.0,4.294543225451285e-08,2.5503781343584483e-08,0.0,0.006339660391516715,0.03338373905896892
3663466.169160583,0.0,4.2926323622919984e-08,2.5350751034892755e-08,0.0,0.006528395390182439,0.033556107285081946
3670257.6097377753,0.0,4.290722349374259e-08,2.5198639105019205e-08,0.0,0.0067173912650750804,0.03372775887475621
3677061.640485856,0.0,4.2888131863237824e-08,2.5047440042508872e-08,0.0,0.006906648376787153,0.033898696808501355
3683878.284744845,0.0,4.28690487274967e-08,2.4897148368982767e-08,0.0,0.007096167086409175,0.03406892405443272
3690707.56589805,0.0,4.2849974082861986e-08,2.4747758638938803e-08,0.0,0.007285947755531374,0.03423844356832364
3697549.5073721088,0.0,4.2830907925522754e-08,2.459926543955529e-08,0.0,0.007475990746243386,0.03440725829365565
3704404.132637094,0.0,4.281185025174392e-08,2.4451663390494376e-08,0.0,0.007666296421135569,0.03457537116167037
3711271.465206579,0.0,4.2792801057606834e-08,2.430494714370729e-08,0.0,0.007856865143298992,0.03474278509141998
3718151.5286377515,0.0,4.277376033948791e-08,2.415911138323992e-08,0.0,0.008047697276327271,0.03490950298981871
3725044.346531448,0.0,4.275472809356363e-08,2.4014150825041246e-08,0.0,0.008238793184316195,0.0350755277516922
3731949.9425322623,0.0,4.2735704316054374e-08,2.3870060216771174e-08,0.0,0.008430153231864843,0.03524086225982844
3738868.340328624,0.0,4.27166890032641e-08,2.3726834337610413e-08,0.0,0.008621777784076457,0.03540550938502779
3745799.5636528665,0.0,4.2697682151259564e-08,2.3584467998071466e-08,0.0,0.008813667206558445,0.03556947198615247
3752743.636281344,0.0,4.267868375643472e-08,2.344295603980999e-08,0.0,0.009005821865424243,0.0357327529101771
3759700.5820344645,0.0,4.265969381496341e-08,2.330229333543877e-08,0.0,0.009198242127292899,0.03589535499223694
3766670.4247768023,0.0,4.264071232315517e-08,2.3162474788341427e-08,0.0,0.009390928359290455,0.03605728105567791
3773653.1884171646,0.0,4.262173927708642e-08,2.3023495332487894e-08,0.0,0.009583880929049958,0.0362185339121052
3780648.896908705,0.0,4.260277467314502e-08,2.2885349932250452e-08,0.0,0.009777100204713231,0.03637911636143287
3787657.5742489593,0.0,4.258381850754046e-08,2.274803358222203e-08,0.0,0.009970586554930567,0.03653903119193138
3794679.2444799575,0.0,4.25648707765024e-08,2.2611541307034286e-08,0.0,0.010164340348861912,0.036698281180276696
3801713.931688301,0.0,4.2545931476329524e-08,2.247586816117751e-08,0.0,0.010358361956177588,0.036856869091598375
3808761.6600052333,0.0,4.252700060314024e-08,2.234100922882158e-08,0.0,0.010552651747058448,0.03701479767952737
3815822.4536067587,0.0,4.250807815330729e-08,2.2206959623637178e-08,0.0,0.01074721009219768,0.03717206968624456
3822896.336713676,0.0,4.248916412305446e-08,2.2073714488619768e-08,0.0,0.01094203736280043,0.03732868784252736
3829983.3335916917,0.0,4.247025850866257e-08,2.1941268995912895e-08,0.0,0.01113713393058513,0.037484654867797756
3837083.4685514905,0.0,4.245136130626965e-08,2.1809618346633614e-08,0.0,0.01133250016778361,0.03763997347016927
3844196.7659488474,0.0,4.2432472512254184e-08,2.167875777069804e-08,0.0,0.011528136447142855,0.03779464634649462
3851323.250184666,0.0,4.241359212283305e-08,2.1548682526649324e-08,0.0,0.011724043141924618,0.03794867618241154
3858462.945705092,0.0,4.2394720134317886e-08,2.1419387901485373e-08,0.0,0.011920220625906818,0.03810206565239009
3865615.8770015836,0.0,4.237585654283084e-08,2.129086921048825e-08,0.0,0.01211666927338362,0.038254817419778805
3872782.068611024,0.0,4.2357001344760446e-08,2.1163121797053975e-08,0.0,0.012313389459167136,0.03840693413685156
3879961.5451157615,0.0,4.233815453635205e-08,2.10361410325246e-08,0.0,0.01251038155858719,0.038558418444852666
3887154.3311437224,0.0,4.2319316113894794e-08,2.090992231601993e-08,0.0,0.012707645947492581,0.038709272974043356
3894360.4513684814,0.0,4.230048607353349e-08,2.0784461074271145e-08,0.0,0.012905183002251179,0.038859500343747175
3901579.9305093787,0.0,4.228166441166746e-08,2.0659752761454444e-08,0.0,0.013102993099751775,0.03900910316239613
3908812.793331555,0.0,4.226285112452793e-08,2.0535792859027307e-08,0.0,0.013301076617403637,0.03915808402757495
3916059.064646069,0.0,4.224404620839155e-08,2.0412576875564097e-08,0.0,0.01349943393313781,0.039306445526066894
3923318.7693099757,0.0,4.2225249659567754e-08,2.0290100346593534e-08,0.0,0.013698065425407857,0.039454190233898484
3930591.9322264027,0.0,4.220646147421299e-08,2.0168358834437042e-08,0.0,0.013896971473190016,0.03960132071638411
3937878.5783446673,0.0,4.218768164872823e-08,2.0047347928047422e-08,0.0,0.014096152455985009,0.039747839528171174
3945178.732660315,0.0,4.216891017935281e-08,1.9927063242849846e-08,0.0,0.014295608753817664,0.03989374921328352
3952492.4202152365,0.0,4.215014706241745e-08,1.9807500420582435e-08,0.0,0.014495340747238326,0.04003905230516626
3959819.6660977383,0.0,4.213139229406921e-08,1.9688655129138624e-08,0.0,0.014695348817322935,0.04018375132672943
3967160.4954426596,0.0,4.211264587071995e-08,1.9570523062409673e-08,0.0,0.014895633345674777,0.04032784879039244
3974514.933431412,0.0,4.209390778862118e-08,1.9453099940129433e-08,0.0,0.015096194714424188,0.040471347198126756
3981883.005292097,0.0,4.207517804406698e-08,1.933638150771872e-08,0.0,0.015297033306229835,0.04061424904149998
3989264.7362995846,0.0,4.205645663337836e-08,1.9220363536131316e-08,0.0,0.015498149504279395,0.04075655680171897
3996660.1517755915,0.0,4.203774355271368e-08,1.910504182170084e-08,0.0,0.015699543692289732,0.04089827294967274
4004069.277088802,0.0,4.201903879851318e-08,1.8990412185987933e-08,0.0,0.015901216254508806,0.041039399945976045
4011492.137654904,0.0,4.200034236702117e-08,1.8876470475629637e-08,0.0,0.016103167575715248,0.04117994024101111
4018928.75893671,0.0,4.198165425456837e-08,1.876321256218841e-08,0.0,0.016305398041219728,0.04131989627497085
4026379.16644423,0.0,4.196297445733661e-08,1.8650634342002726e-08,0.0,0.016507908036865096,0.04145927047790094
4033843.385734787,0.0,4.194430297174926e-08,1.8538731736037996e-08,0.0,0.01671069794902821,0.04159806526974259
4041321.4424130605,0.0,4.19256397940654e-08,1.8427500689739413e-08,0.0,0.0169137681646195,0.041736283060373684
4048813.3621312026,0.0,4.1906984920591724e-08,1.8316937172884643e-08,0.0,0.017117119071084326,0.04187392624965121
4056319.1705889227,0.0,4.188833834767156e-08,1.8207037179437796e-08,0.0,0.01732075105640372,0.042010997227452815
4063838.8935335632,0.0,4.186970007148635e-08,1.8097796727404557e-08,0.0,0.01752466450909454,0.04214749837371814
4071372.556760223,0.0,4.185107008846718e-08,1.7989211858687294e-08,0.0,0.017728859818211328,0.042283432058490736
4078920.1861117957,0.0,4.183244839489488e-08,1.7881278638942412e-08,0.0,0.01793333737334595,0.04241880064195835
4086481.807479091,0.0,4.181383498711263e-08,1.777399315743737e-08,0.0,0.018138097564629,0.04255360647449446
4094057.4468009085,0.0,4.17952298612946e-08,1.7667351526909108e-08,0.0,0.01834314078272986,0.042687851896698874
4101647.1300641587,0.0,4.17766330139094e-08,1.756134988342284e-08,0.0,0.01854846741885862,0.04282153923943889
4109250.8833039016,0.0,4.175804444121685e-08,1.74559843862327e-08,0.0,0.018754077864765652,0.042954670823888916
4116868.7326034703,0.0,4.173946413957272e-08,1.735125121764213e-08,0.0,0.018959972512743003,0.043087248961571366
4124500.7040945445,0.0,4.1720892105182016e-08,1.7247146582865764e-08,0.0,0.01916615175562457,0.04321927595439653
4132146.8239572714,0.0,4.170232833448177e-08,1.7143666709891498e-08,0.0,0.019372615986787883,0.04335075409470307
4139807.118420307,0.0,2.7920800551562734e-08,1.704080784934452e-08,0.0,0.01954523666154152,0.04348168566529702
4151252.115174708,0.0,2.5735893652174115e-08,1.6888628580753156e-08,0.0,0.01974396856538546,0.04367584681020758
4163655.9321200363,0.0,2.5625900078222264e-08,1.672570119337109e-08,0.0,0.01995009556978806,0.04388431980683665
4176096.8112987685,0.0,2.551637660981006e-08,1.6564345984368205e-08,0.0,0.02015591175090195,0.044091398534232926
4188574.8634517486,0.0,2.5407321237723033e-08,1.6404547782907343e-08,0.0,0.020361417577424087,0.04429709232215999
4201090.199650718,0.0,2.5298731961404988e-08,1.6246291564543292e-08,0.0,0.020566613517344966,0.04450141043796593
4213642.931299272,0.0,2.5190606788734148e-08,1.6089562449810447e-08,0.0,0.020771500037948986,0.04470436208700043
4226233.170133902,0.0,2.5082943736178333e-08,1.5934345702823325e-08,0.0,0.020976077605816153,0.044905956413030385
4238861.028224955,0.0,2.4975740828668387e-08,1.5780626729891362e-08,0.0,0.021180346686822858,0.04510620249865138
4251526.617977645,0.0,2.486899609957166e-08,1.562839107814679e-08,0.0,0.021384307746143017,0.045305109365697156
4264230.052133044,0.0,2.476270759064879e-08,1.5477624434185724e-08,0.0,0.021587961248248983,0.04550268597564602
4276971.443769104,0.0,2.465687335208699e-08,1.5328312622722288e-08,0.0,0.02179130765691303,0.04569894123002496
4289750.906301621,0.0,2.4551491442326508e-08,1.518044160525625e-08,0.0,0.021994347435207687,0.045893883970810075
4302568.553485302,0.0,2.444655992814511e-08,1.5033997478752518e-08,0.0,0.022197081045507456,0.0460875229808259
4315424.499414742,0.0,2.434207688458749e-08,1.4888966474334274e-08,0.0,0.022399508949489565,0.046279866984140626
4328318.858525444,0.0,2.4238040394903245e-08,1.4745334955988451e-08,0.0,0.022601631608134984,0.046470924646459306
4341251.745594853,0.0,2.413444855059711e-08,1.4603089419283407e-08,0.0,0.022803449481729868,0.04666070457551454
4354223.275743336,0.0,2.4031299451232243e-08,1.4462216490099722e-08,0.0,0.02300496302986585,0.04684921532145378
4367233.564435266,0.0,2.3928591204564456e-08,1.4322702923372107e-08,0.0,0.023206172711441812,0.047036465377225375
4380282.727480009,0.0,2.3826321926415513e-08,1.4184535601844459e-08,0.0,0.023407078984664622,0.047222463178960845
4393370.881032966,0.0,2.3724489740646914e-08,1.404770153483654e-08,0.0,0.023607682307050088,0.04740721710635503
4406498.141596617,0.0,2.362309277919959e-08,1.3912187857022378e-08,0.0,0.02380798313542444,0.047590735483043926
4419664.626021519,0.0,2.3522129181907468e-08,1.3777981827221113e-08,0.0,0.02400798192592459,0.04777302657697917
4432870.451507405,0.0,2.3421597096612863e-08,1.3645070827198425e-08,0.0,0.02420767913399997,0.04795409860080144
4446115.735604187,0.0,2.3321494679059626e-08,1.3513442360480578e-08,0.0,0.0244070752144131,0.04813395971220993
4459400.596213009,0.0,2.322182009286574e-08,1.3383084051179365e-08,0.0,0.024606170621240705,0.048312618014330136
4472725.151587316,0.0,2.3122571509548724e-08,1.3253983642828417e-08,0.0,0.024804965807875105,0.04849008155607912
4486089.520333857,0.0,2.3023747108353014e-08,1.3126128997231202e-08,0.0,0.025003461227024477,0.048666358332527644
4499493.821413806,0.0,2.292534507636944e-08,1.2999508093319257e-08,0.0,0.025201657330714645,0.04884145628526125
4512938.174143778,0.0,2.2827363608416973e-08,1.287410902602225e-08,0.0,0.02539955457028978,0.04901538330273759
4526422.698196904,0.0,2.272980090702891e-08,1.2749920005148615e-08,0.0,0.02559715339641339,0.04918814722064199
4539947.513603893,0.0,2.263265518241297e-08,1.2626929354277005e-08,0.0,0.0257944542590694,0.04935975582224059
4553512.7407541135,0.0,2.2535924652482873e-08,1.2505125509658368e-08,0.0,0.025991457607563467,0.049530216838731135
