H,He,C,N,O,Ne,Mg,Si,Fe
0.08229041155970776,0.03345251471560001,0.0017019416949443805,0.00016176242506484622,0.0011988714810888274,0.00025483096902406433,8.496265096364129e-05,0.00013960690133459517,0.00018403658140731752
0.08247060122368467,0.03357468046350729,0.001714364128296646,0.00016268260133501839,0.001206099019482685,0.0002561345885810898,8.517223566272504e-05,0.00014058874475815313,0.0001848484939195897
0.08265001935194244,0.03369664560396475,0.0017268027098039367,0.00016360314909766196,0.0012133428203446894,0.00025744246493867174,8.538117723721904e-05,0.00014157354664699564,0.00018566115272366252
0.0828286728322105,0.03381841034611145,0.0017392571993569198,0.00016452405723189385,0.001220602977662836,0.0002587546381112776,8.558948170017759e-05,0.0001425613270874468,0.0001864745762889671
0.08300656854720448,0.033939974868571435,0.0017517273525975566,0.00016544531433402258,0.0012278795849702201,0.00026007114824659703,8.579715504943234e-05,0.00014355210618061107,0.00018728878306915618
0.08318371337506754,0.03406133931930706,0.0017642129208763559,0.00016636690871508163,0.0012351727353412316,0.0002613920356268711,8.600420326789535e-05,0.00014454590404246415,0.00018810379150251648
0.08336011418981419,0.034182503815470756,0.001776713651209276,0.00016728882839834095,0.0012424825213877054,0.0002627173406702309,8.621063232386337e-05,0.00014554274080394328,0.00018891962001238205
0.08353577786177524,0.03430346844325485,0.0017892292862342726,0.0001682110611167966,0.0012498090352550313,0.00026404710393204407,8.641644817132238e-05,0.00014654263661103683,0.0001897362870075477
0.08371071125804293,0.0344242332577383,0.0018017595641673595,0.0001691335943106289,0.0012571523686181378,0.0002653813661062554,8.6621656750251e-05,0.00014754561162486264,0.00019055381088267358
0.08388492124291846,0.03454479828273207,0.0018143042187583418,0.00017005641512464074,0.0012645126126774584,0.00026672016802674044,8.682626398692521e-05,0.00014855168602174844,0.00019137221001869364
0.0840584146783602,0.03466516351062164,0.0018268629792460888,0.00017097951040566652,0.0012718898581547912,0.00026806355066865653,8.703027579422249e-05,0.00014956087999330405,0.00019219150278321714
0.08423119842443377,0.03478532890220805,0.0018394355703134696,0.00017190286669996064,0.0012792841952891341,0.0002694115551498064,8.723369807192692e-05,0.00015057321374649488,0.00019301170753093297
0.08440327933976254,0.03490529438654568,0.0018520217120417883,0.00017282647025055345,0.0012866957138323956,0.0002707642227319956,8.743653670703318e-05,0.00015158870750370403,0.0001938328426040053
0.08457466428198018,0.035025059860778446,0.001864621119864852,0.00017375030699458505,0.001294124503045066,0.0002721215948224004,8.763879757405165e-05,0.00015260738150279477,0.00019465492633247093
0.08474536010818504,0.03514462518997383,0.0018772335045226507,0.00017467436256061493,0.0013015706516918326,0.0002734837129749422,8.784048653531402e-05,0.00015362925599717085,0.00019547797703463568
0.08491537367539453,0.035263990206953956,0.0018898585720145418,0.00017559862226589962,0.0013090342480370823,0.00027485061889165937,8.804160944127776e-05,0.00015465435125582656,0.00019630201301746341
0.08508471184100218,0.035383154712124755,0.0019024960235520397,0.00017652307111364632,0.0013165153798403505,0.000276222354424086,8.82421721308319e-05,0.00015568268756339552,0.00019712705257696572
0.08525338146323613,0.035502118473303174,0.0019151455555112308,0.00017744769379024334,0.0013240141343517267,0.00027759896157464174,8.84421804316033e-05,0.0001567142852201992,0.000197953113998592
0.08542138940161818,0.03562088122554116,0.0019278068593846565,0.0001783724746624563,0.0013315305983071304,0.0002789804824980143,8.864164016026184e-05,0.00015774916454228322,0.00019878021555761084
0.08558874251742535,0.03573944267094807,0.0019404796217328364,0.00017929739777460278,0.0013390648579235589,0.00028036695950255585,8.884055712282718e-05,0.00015878734586145552,0.00019960837551949423
0.08575544767415233,0.0358578024785102,0.001953163524135301,0.00018022244684569555,0.0013466169988942283,0.00028175843505167796,8.903893711497494e-05,0.00015982884952531608,0.0002004376121402964
0.08592151173797641,0.03597596028390855,0.0019658582431412515,0.00018114760526656337,0.0013541871063836837,0.0002831549517652585,8.92367859223443e-05,0.00016087369589728786,0.0002012679436670344
0.08608694157822269,0.03609391568933335,0.0019785634502196806,0.00018207285609693716,0.0013617752650227776,0.00028455655242104374,8.943410932084425e-05,0.00016192190535663578,0.00020209938833806032
0.08625174406783187,0.036211668263296706,0.001991278811709091,0.00018299818206251152,0.0013693815589036016,0.0002859632799560599,8.963091307696143e-05,0.00016297349829848528,0.0002029319643834351
0.08641592608383,0.0363292175404431,0.0020040039887667983,0.00018392356555198077,0.0013770060715743646,0.00028737517746803417,8.982720294806854e-05,0.0001640284951338396,0.00020376569002530175
0.0865794945077987,0.036446563021356584,0.0020167386373176896,0.00018484898861403999,0.0013846488860341424,0.00028879228821681034,9.002298468273167e-05,0.00016508691628958506,0.00020460058347825078
0.08674245622634802,0.036563704172366124,0.0020294824080025657,0.00018577443295436077,0.0013923100847275747,0.00029021465562577503,9.021826402101933e-05,0.00016614878220849602,0.00020543666294968655
0.08690481813159141,0.03668064042534876,0.002042234946126061,0.000186699879932541,0.0013999897495395137,0.000291642323283293,9.04130466948118e-05,0.00016721411334923836,0.000206273946640194
0.08706658712162108,0.036797371177529264,0.002054995891604001,0.0001876253105590184,0.001407687961789532,0.0002930753349441367,9.06073384281099e-05,0.00016828293018636073,0.00020711245274389648
0.08722777010098633,0.03691389579127817,0.0020677648789103353,0.00018855070549195875,0.0014154048022263872,0.0002945137345309278,9.080114493734499e-05,0.00016935525321028536,0.00020795219944881534
0.08738837398117384,0.03703021359390723,0.0020805415370236417,0.00018947604503411717,0.0014231403510224275,0.00029595756613558694,9.099447193168994e-05,0.00017043110292729784,0.0002087932049372297
0.08754840568108863,0.0371463238774617,0.002093325489373045,0.00019040130912966228,0.0014308946877678599,0.000297406874020778,9.118732511336896e-05,0.0001715104998595235,0.0002096354873860269
0.0877078721275381,0.03726222589851075,0.0021061163537837374,0.00019132647736097637,0.0014386678914649832,0.0002988617026213673,9.137971017796942e-05,0.0001725934645449062,0.00021047906496705665
0.08786678025571727,0.037377918877934804,0.0021189137424219504,0.0001922515289454211,0.0014464600405223109,0.00030032209654588067,9.157163281475323e-05,0.00017368001753717766,0.00021132395584747931
0.08802513700969686,0.037493402000710954,0.0021317172617395094,0.0001931764427320774,0.0014542712127486475,0.0003017881005779743,9.176309870696973e-05,0.0001747701794058276,0.00021217017819011563
0.0881829493429119,0.037608674415694834,0.0021445265124177947,0.00019410119719844823,0.0014621014853470294,0.00030325975967790023,9.195411353216774e-05,0.0001758639707360612,0.00021301775015378888
0.08834022421865363,0.03772373523540059,0.002157341089311262,0.00019502577044713386,0.0014699509349086156,0.0003047371189839833,9.214468296250914e-05,0.00017696141212875653,0.00021386668989366794
0.08849696861056333,0.03783858353577821,0.0021701605813904774,0.00019595014020247796,0.0014778196374065063,0.00030622022381410636,9.233481266508327e-05,0.00017806252420041904,0.00021471701556160985
0.08865318950312723,0.03795321835598765,0.002182984571684576,0.00019687428380717626,0.0014857076681894343,0.0003077091196671923,9.252450830222068e-05,0.00017916732758312446,0.00021556874530649476
0.08880889389217446,0.0380676386981707,0.0021958126372232404,0.00019779817821885675,0.0014936151019753915,0.000309203852224696,9.271377553180841e-05,0.0001802758429244602,0.00021642189727456173
0.08896408878537729,0.038181843527220385,0.002208644348978208,0.00019872180000663032,0.0015015420128451963,0.00031070446735210664,9.29026200076063e-05,0.00018138809088746535,0.00021727648960974454
0.08911878120275236,0.03829583177054695,0.002221479271804163,0.00019964512534760272,0.001509488474235916,0.0003122110111004447,9.309104737956244e-05,0.00018250409215055726,0.00021813254045399872
0.08927297817716537,0.03840960231784182,0.0022343169643791855,0.00020056813002335952,0.0015174545589342519,0.000313723529707774,9.327906329413072e-05,0.00018362386740746007,0.00021899006794763262
0.08942668675483713,0.03852315402083826,0.0022471569791446015,0.00020149078941641377,0.0015254403390697936,0.0003152420696007116,9.346667339458806e-05,0.00018474743736712244,0.00021984909022963067
0.08957991399585276,0.03863648569306999,0.002259998862244391,0.00020241307850662658,0.0015334458861082417,0.0003167666773959541,9.36538833213535e-05,0.00018587482275363756,0.00022070962543798084
0.08973266697467189,0.03874959610962609,0.002272842153463945,0.00020333497186758657,0.0015414712708444688,0.000318297399901796,9.384069871230638e-05,0.00018700604430614814,0.00022157169170999202
0.08988495278064224,0.03886248400690372,0.002285686386168345,0.00020425644366296042,0.0015495165633955307,0.0003198342841196617,9.402712520310632e-05,0.0001881411227787518,0.00022243530718261354
0.09003677851851546,0.03897514808235823,0.0022985310872401226,0.00020517746764281132,0.0015575818331936045,0.00032137737724564664,9.42131684275143e-05,0.00018928007894040348,0.0002233004899927541
0.0901881513089647,0.03908758699424963,0.002311375777016383,0.00020609801713987724,0.0015656671489787818,0.00032292672667205447,9.439883401771314e-05,0.00019042293357480493,0.00022416725827759262
0.09033907828910495,0.03919979936138678,0.0023242199692254215,0.0002070180650658184,0.0015737725787917964,0.0003244823799889452,9.458412760462968e-05,0.00019156970748029288,0.00022503563017489008
0.09048956661301645,0.03931178376286897,0.002337063170922813,0.00020793758390743244,0.001581898189966686,0.00032604438498569474,9.476905481825818e-05,0.00019272042146972518,0.00022590562382330154
0.09063962345226925,0.03942353873782372,0.0023499048824268533,0.00020885654572282857,0.0015900440491232997,0.00032761278965254807,9.495362128798317e-05,0.00019387509637035314,0.00022677725736267907
0.09078925599645143,0.03953506278514249,0.0023627445972534983,0.0002097749221375713,0.0015982102221597594,0.00032918764218218947,9.513783264290427e-05,0.00019503375302369516,0.00022765054893437845
0.09093847145369922,0.039646354363212954,0.0023755818020506814,0.0002106926843407855,0.0016063967742447902,0.00033076899097131087,9.532169451216123e-05,0.00019619641228539963,0.00022852551668155896
0.09108727705123032,0.03975741188964884,0.0023884159765321157,0.00021160980308123012,0.001614603769810001,0.0003323568846221953,9.550521252526068e-05,0.00019736309502510854,0.00022940217874948589
0.09123568003587884,0.0398682337410161,0.0024012465934104246,0.00021252624866332923,0.001622831272542004,0.0003339513719442951,9.568839231240234e-05,0.000198533822126307,0.00023028055328582414
0.09138368767463369,0.03997881825255656,0.0024140731183297398,0.00021344199094317138,0.001631079345374479,0.0003355525019558237,9.587123950480727e-05,0.0001997086144861719,0.0002311606584409335
0.09153130725517972,0.040089163717908737,0.0024268950097977257,0.00021435699932447296,0.0016393480504801462,0.00033716032388535623,9.605375973504707e-05,0.0002008874930154168,0.00023204251236816294
0.09167854608644074,0.040199268388824955,0.002439711719116936,0.00021527124275450016,0.0016476374492625967,0.00033877488717342665,9.623595863737306e-05,0.0002020704786381244,0.00023292613322413718
0.09182541149912583,0.04030913047488588,0.002452522690315601,0.00021618468971995602,0.0016559476023480459,0.0003403962414741374,9.641784184804712e-05,0.00020325759229157617,0.00023381153916904405
0.09197191084627897,0.04041874814321222,0.00246532736007786,0.00021709730824283352,0.0016642785695770135,0.0003420244366567799,9.659941500567387e-05,0.00020444885492608037,0.00023469874836692196
0.09211805150383003,0.04052811951817255,0.002478125157673273,0.0002180090658762234,0.001672630409995841,0.0003436595228074502,9.678068375153267e-05,0.0002056442875047849,0.0002355877789859383
0.09226384087114997,0.040637242681088724,0.002490915504885804,0.00021891992970009006,0.0016810031818481534,0.00034530155023068,9.696165372991164e-05,0.00020684391100349146,0.00023647864919867104
0.09240928637160813,0.040746115669937764,0.002503697815942124,0.00021982986631700516,0.0016893969425661893,0.00034695056945106936,9.714233058844219e-05,0.0002080477464104586,0.00023737137718238442
0.09255439545313307,0.04085473647905097,0.0025164714974393503,0.00022073884184784678,0.0016978117487620617,0.00034860663121493254,9.732271997843522e-05,0.0002092558147262045,0.000238265981119306
0.09269917558877545,0.04096310305880926,0.0025292359482720714,0.000221646821927454,0.0017062476562188632,0.00035026978649194053,9.750282755521728e-05,0.00021046813696329558,0.00023916247919689583
0.09284363427727457,0.04107121331533574,0.002541990559558777,0.0002225537717002451,0.0017147047198816908,0.00035194008647677596,9.768265897846872e-05,0.000211684734146133,0.0002400608896081163
0.09298777904362812,0.041179065110185195,0.0025547347145676814,0.00022345965581579876,0.0017231829938485895,0.00035361758259079936,9.78622199125631e-05,0.00021290562731073623,0.00024096123055170174
0.09313161743966401,0.04128665626002974,0.0025674677886418124,0.0002243644384243891,0.0017316825313613328,0.0003553023264837114,9.804151602690658e-05,0.00021413083750451196,0.00024186352023241963
0.09327515704461613,0.041393984536341556,0.0025801891491234953,0.00022526808317248413,0.0017402033847961186,0.0003569943700352278,9.822055299627943e-05,0.00021536038578602097,0.00024276777686133266
0.09341840546570332,0.04150104766507271,0.0025928981552782136,0.00022617055319820592,0.0017487456056541905,0.0003586937653567661,9.839933650117892e-05,0.0002165942932247421,0.00024367401865606097
0.09356137033871056,0.041607843326330794,0.002605594158217724,0.00022707181112674408,0.0017573092445522822,0.0003604005647931289,9.857787222816216e-05,0.0002178325809008213,0.0002445822638410354
0.09370405932857416,0.04171436915405175,0.0026182765008225363,0.00022797181906573086,0.0017658943512129837,0.0003621148209241981,9.87561658701911e-05,0.00021907526990481833,0.0002454925306477519
0.09384648012997038,0.04182062273566966,0.0026309445176637717,0.00022887053860057782,0.0017745009744550245,0.0003638365865666442,9.893422312697902e-05,0.00022032238133745042,0.00024640483731502583
0.09398864046790617,0.04192660161178226,0.002643597534924243,0.0002297679307897643,0.0017831291621833792,0.0003655659147756284,9.911204970533705e-05,0.00022157393630932093,0.00024731920208923746
0.09413054809831442,0.04203230327581381,0.002656234870318921,0.00023066395616008837,0.0017917789613793068,0.0003673028588465231,9.928965131952305e-05,0.00022282995594064735,0.0002482356432245798
0.09426837637717646,0.0421323568614616,0.002667980756196983,0.0002315024663657531,0.0017999168468549153,0.00036893796342871236,9.946188358477703e-05,0.00022400542592234068,0.00024909905942720987
0.09442325293819093,0.04224160664341409,0.0026804967640576775,0.00023240697233437038,0.001808794326367864,0.0003707167855399447,9.965857100616485e-05,0.0002252649083819768,0.00025003246774010985
0.09457805413070784,0.04235065894721217,0.002692926881405208,0.0002333129100014884,0.0018178207231724901,0.00037251696363359006,9.986245840518824e-05,0.00022651645125465692,0.00025096072900026033
0.09473210938284768,0.04245913276601994,0.0027052344575716498,0.00023421761626107917,0.0018269727865096001,0.0003743336098179041,0.00010007292642987434,0.00022775616900414642,0.0002518807283519443
0.09488543013035314,0.042567024947043994,0.0027174174477617515,0.00023512106259283567,0.0018362519888775642,0.000376166907700545,0.0001002900788100563,0.00022898387971983126,0.000252792366930426
0.09503802783735128,0.04267433227099621,0.002729473785174007,0.00023602322001089657,0.0018456598154806096,0.0003780170423378828,0.00010051402020597911,0.00023019939947203108,0.000253695544661555
0.09518991399721248,0.042781051451677675,0.0027414013808034162,0.0002369240590599019,0.0018551977643395808,0.0003798842002476834,0.00010074485621695923,0.0002314025422942933,0.0002545901602518935
0.09534110013341263,0.04288717913555761,0.0027531981232425595,0.00023782354981100764,0.0018648673464035283,0.0003817685694218803,0.00010098269339011101,0.00023259312016553287,0.0002554761111787509
0.09549159780039958,0.04299271190134812,0.002764861878481062,0.00023872166185786803,0.001874670085662216,0.00038367033933945233,0.00010122763922914214,0.000233770942992026,0.00025635329368013595
0.09564141858446223,0.043097646259573505,0.0027763904897033093,0.00023961836431257377,0.00188460751925944,0.0003855897009793841,0.00010147980220321605,0.00023493581858924373,0.0002572216027446115
0.09579057410460377,0.04320197865213521,0.002787781777084519,0.0002405136258015559,0.0018946811976072735,0.00038752684683373217,0.00010173929175588429,0.0002360875526635355,0.0002580809321010634
0.09593907601341779,0.04330570545187132,0.0027990335375850293,0.0002414074144614452,0.0019048926845011277,0.0003894819709207754,0.00010200621831408686,0.00023722594879364996,0.00025893117420837234
0.09608693599796905,0.043408822962111765,0.0028101435447429293,0.00024229969793489777,0.0019152435572357704,0.00039145526879827473,0.00010228069329722438,0.00023835080841210534,0.00025977222024499874
0.09623416578067727,0.04351132741622828,0.00282110954846493,0.00024319044336637886,0.0019257354067222137,0.0003934469375768256,0.00010256282912629976,0.00023946193078639807,0.00026060396009847163
0.09638077712020439,0.043613214977179085,0.00283192927481543,0.0002440796173979031,0.0019363698376054653,0.0003954571759333023,0.00010285273923313035,0.00024055911300004774,0.0002614262823547817
0.09652678181234672,0.043714481737049185,0.0028426004258038894,0.00024496718616474065,0.0019471484683832594,0.0003974861841244142,0.00010315053806963355,0.00024164214993348753,0.0002622390742876845
0.09667219169093008,0.04381512371658525,0.002853120679170381,0.00024585311529107885,0.001958072931525664,0.00039953416400035437,0.00010345634111718358,0.00024271083424478833,0.00026304222184790545
0.09681701862870881,0.04391513686472521,0.002863487688169328,0.00024673736988564194,0.0019691448735955942,0.0004016013190185461,0.00010377026489604061,0.00024376495635021722,0.00026383560965224755
0.09696127453826955,0.044014517058123315,0.002873699081351474,0.00024761991453727336,0.00198036595537031,0.0004036878542575006,0.0001040924269748551,0.0002448043044046357,0.00026461912097260613
0.09710497137293847,0.0441132601006697,0.0028837524623440114,0.0002485007133104744,0.0019917378519638245,0.00040579397643077195,0.00010442294598024493,0.00024582866428172936,0.0002653926377248842
0.09724812112769236,0.04421136172300456,0.0028936454096288385,0.0002493797297408987,0.0020032622529502263,0.0004079198939010102,0.00010476194160644694,0.0002468378195540666,0.0002661560404578078
0.09739073584007472,0.044308817582027656,0.0029033754763190148,0.0002502569268308093,0.0020149408624880213,0.00041006581669412957,0.0001051095346250452,0.00024783155147299445,0.00026690920834164614
0.09753282759111545,0.044405623260402316,0.0029129401899333275,0.0002511322670444905,0.0020267753994454036,0.0004122319565135761,0.00010546584689477426,0.000248809638948361,0.00026765201915683026
0.09767440850625451,0.04450177426605387,0.0029223370521689407,0.000252005712303615,0.0020387675975264584,0.0004144185267546952,0.00010583100137139814,0.0002497718585280637,0.0002683843492824696
0.09781549075627102,0.04459726603166337,0.0029315635386722104,0.0002528772239825725,0.0020509192053984196,0.00041662574251921886,0.00010620512211766852,0.0002507179843774306,0.00026910607368477163
0.09795608655821558,0.044692093914155476,0.002940617098807531,0.0002537467629037509,0.0020632319868198437,0.00041885382062984886,0.00010658833431335879,0.00025164778825842194,0.0002698170659053554
0.09809620817634782,0.044786253194181294,0.0029494951554242953,0.0002546142893327765,0.0020757077207698223,0.00042110297964495665,0.00010698076426537787,0.0002525610395086601,0.00027051719804946546
0.09823586792307767,0.044879739075595386,0.002958195104621863,0.0002554797629737061,0.0020883482015781425,0.0004233734398733825,0.00010738253941796133,0.00025345750502027816,0.0002712063407740796
0.09837507815991234,0.04497254668492791,0.002966714315512627,0.00025634314296417985,0.0021011552390565176,0.0004256654233893575,0.00010779378836294459,0.0002543369492185951,0.00027188436327591555
0.09851385129840688,0.04506467107085086,0.002975050129983072,0.0002572043878705263,0.0021141306586308015,0.0004279791540475285,0.00010821464085011481,0.0002551991340406082,0.0002725511332793306
0.09865219980111962,0.045156107203638676,0.0029831998624528294,0.0002580634556828201,0.0021272763014741915,0.0004303148574980911,0.00010864522779764316,0.000256043818913303,0.0002732065170241147
0.09879013618257301,0.04524684997462386,0.0029911607996317723,0.0002589203038098998,0.0021405940246415414,0.0004326727612020474,0.0001090856813026009,0.00025687076073178483,0.0002738503792531798
0.09892767301021856,0.04533689419564646,0.0029989302002750586,0.0002597748890743359,0.002154085701204662,0.0004350530944465694,0.0001095361346515563,0.0002576797138372234,0.0002744825832001401
0.0990648229054066,0.04542623459849805,0.0030065052949361246,0.0002606271677073515,0.0021677532203886506,0.0004374560883604727,0.0001099967223312536,0.0002584704299946108,0.0002751029905767824
0.09920159854436172,0.04551486583436028,0.0030138832857176663,0.0002614770953437012,0.002181598487709341,0.00043988197592981785,0.00011046758003937809,0.0002592426583703364,0.0002757114615604315
0.09933801265916246,0.045602782473237465,0.0030210613460205224,0.00026232462701649935,0.002195623425111778,0.0004423309920136199,0.00011094884469540361,0.00025999614550957094,0.00027630785478120306
0.09947407803872613,0.04568997900338338,0.0030280366202904644,0.0002631697171520002,0.002209829971109736,0.0004448033733596714,0.00011144065445152467,0.00026073063531345937,0.0002768920273091447
0.09960980752979924,0.04577644983072264,0.003034806223762918,0.0002640123195643351,0.0022242200809263935,0.0004472993586204957,0.00011194314870367635,0.00026144586901612654,0.00027746383464126917
0.09974521403795254,0.045862189278265846,0.0030413672422055357,0.0002648523874501967,0.0022387957266360296,0.000449819188369408,0.00011245646810263824,0.00026214158516148624,0.00027802313068847243
0.09988031052858169,0.04594719158551916,0.003047716731658653,0.0002656898733834786,0.002253558897306868,0.0004523631051167051,0.00011298075456522734,0.0002628175195798585,0.00027856976776233976
0.1000151100279127,0.04603145090788768,0.0030538517181735703,0.00026652472930986215,0.002268511599144964,0.00045493135332596516,0.00011351615128557622,0.0002634734053643882,0.00027910359656183617
0.10014962562401347,0.04611496131607323,0.003059769197548695,0.00026735690654135886,0.002283655855639287,0.00045752417943048225,0.00011406280274650255,0.00026410897284726985,0.0002796244661598848
0.10028387046781027,0.04619771679546602,0.003065466135063484,0.00026818635575080063,0.002298993707707884,0.00046014183184981794,0.00011462085473096631,0.0002647239495757717,0.00028013222398982744
0.10041785777410953,0.04627971124552999,0.0030709394652101664,0.0002690130269662789,0.0023145272138451415,0.00046278456100647,0.00011519045433361547,0.00026531806028805803,0.00028062671583176774
0.10055160082262576,0.046360938479182684,0.0030761860914232785,0.000269836869565537,0.00233025845027027,0.0004654526193426794,0.00011577174997242523,0.00026589102688881234,0.0002811077857987999
0.10068511295901476,0.04644139222216856,0.0030812028858069416,0.00027065783227031006,0.00234618951107689,0.00046814626133735563,0.00011636489140042685,0.0002664425684246555,0.000281575276323116
0.1008184075959122,0.04652106611242615,0.003085986688859874,0.00027147586314061174,0.0023623225083837453,0.0004708657435231226,0.00011697002971752713,0.00026697240105935747,0.0002820290281419947
0.10095149821397857,0.046599953699449415,0.0030905343091981586,0.00027229090956897413,0.002378659572486669,0.00047361132450350694,0.000117587317382424,0.00026748023804884497,0.0002824688802836713
0.10108439836294972,0.04667804844364255,0.0030948425232757,0.0002731029182746331,0.0023952028520116773,0.0004763832649702464,0.00011821690822461355,0.00026796578971599935,0.00028289467005308496
0.10121712166269266,0.046755343715668404,0.0030989080751023666,0.0002739118352976596,0.00241195451406921,0.0004791818277207217,0.00011885895745648991,0.00026842876342524324,0.0002833062330175036
0.1013496818042685,0.046831832795791034,0.0031027276759598254,0.0002747176059930432,0.0024289167444096647,0.000482007277675535,0.00011951362168554386,0.00026886886355691826,0.00028370340299202804
0.10148209255100028,0.04690750887321146,0.0031062980041150186,0.0002755201750247183,0.0024460917475800517,0.0004848598818962066,0.00012018105892665385,0.0002692857914814475,0.0002840860120249697
0.10161436773954763,0.046982365045397365,0.00310961570453128,0.00027631948635954,0.002463481747081927,0.0004877399096030141,0.00012086142861447602,0.00026967924553328396,0.0002844538903831054
0.10174652128098682,0.04705639431740585,0.0031126773885770615,0.0002771154832612024,0.002481088985530464,0.0004906476321929524,0.00012155489161592818,0.00027004892098464114,0.0002848068665368042
0.10187856716189801,0.04712958960120038,0.0031154796337322715,0.00027790810828410705,0.002498915724814864,0.0004935833232578454,0.0001222616102427762,0.0002703945100190073,0.0002851447671450304
0.10201051944545803,0.04720194371496068,0.003118018983292187,0.0002786973032671746,0.002516964246259957,0.0004965472586025848,0.00012298174826431662,0.0002707157017044386,0.00028546741704021646
0.10214239227253946,0.047273449382386035,0.00312029194606892,0.0002794830093275994,0.0025352368507890084,0.0004995397162634982,0.00012371547092015757,0.0002710121819666296,0.0002857746392130072
0.10226591740149035,0.04733797774204643,0.00312211353429503,0.00028017303086389536,0.0025513782606295474,0.0005021786064900335,0.00012437204781381062,0.00027126389146152124,0.00028604800896357577
0.10241644330547128,0.04741256316378513,0.003123996952549036,0.0002809253918681876,0.002568873337501507,0.0005050329427363902,0.00012509600974246267,0.0002715503457148928,0.00028637124266926554
0.10258602269029714,0.0474953153121353,0.0031260291434867093,0.00028174403624047655,0.002587887901328085,0.0005081203662605289,0.00012588466814324238,0.000271885132944633,0.0002867415677812089
0.10275461904311449,0.04757782344777974,0.003128066856822947,0.0002825634006658253,0.0026069892706195113,0.0005112035182961166,0.0001266726982638685,0.00027224267610607056,0.0002871217817476289
0.10292224599960943,0.04766009185679328,0.003130110187494719,0.00028338349151366495,0.002626178027802006,0.0005142822656621505,0.0001274600901163196,0.0002726232905764339,0.00028751205749356765
0.10308891705520878,0.047742124774000624,0.003132159230272939,0.0002842043148641649,0.0026454547564240837,0.0005173564730320597,0.00012824683326700237,0.0002730272945435458,0.0002879125691485846
0.10325464556671077,0.04782392638344442,0.0031342140797693836,0.0002850258765080122,0.0026648200411775566,0.0005204260029179106,0.00012903291683518628,0.0002734550090329362,0.00028832349206224045
0.10341944475389825,0.047905500818847,0.0031362748304435664,0.0002858481819461583,0.0026842744679184145,0.0005234907156544252,0.000129818329491394,0.00027390675793514604,0.000288745002819654
0.10358332770113472,0.04798685216406587,0.003138341576609558,0.00028667123638953236,0.0027038186236875853,0.0005265504693828084,0.0001306030594557481,0.0002743828680332262,0.0002891772792571313
0.10374630735894333,0.04806798445354305,0.0031404144124427655,0.00028749504475872274,0.0027234530967315896,0.0005296051200343894,0.00013138709449627415,0.00027488366903043106,0.0002896205004778707
0.10390839654556908,0.04814890167274831,0.003142493431986665,0.0002883196116836248,0.0027431784765230747,0.0005326545213140704,0.00013217042192715964,0.0002754094935781104,0.0002900748468677429
0.10406960794852432,0.048229607758616275,0.003144578729159487,0.0002891449415030564,0.0027629953537812294,0.0005356985246835834,0.00013295302860696868,0.0002759606773038004,0.00029054050011114796
0.10422995412611798,0.048310106599977684,0.0031466703977608593,0.0002899710382643406,0.0027829043204920974,0.0005387369793445559,0.00013373490093681318,0.00027653755883951545,0.0002910176432069508
0.10438944750896835,0.04839040203798452,0.003148768531478407,0.0002907979057228559,0.0028029059699287784,0.0005417697322213833,0.00013451602485847972,0.0002771404798502441,0.00029150646048449556
0.10454810040149996,0.04847049786652937,0.003150873223894308,0.00029162554734155365,0.0028230008966715126,0.0005447966279439049,0.00013529638585251221,0.00027776978506264936,0.00029200713761970106
0.1047059249834245,0.04855039783265894,0.0031529845684918037,0.0002924539662904428,0.002843189696627667,0.0005478175088298853,0.0001360759689362503,0.0002784258222939758,0.000292519861651237
0.10486293331120605,0.04863010563698175,0.003155102658661676,0.0002932831654460426,0.002863472967051606,0.0005508322148672999,0.0001368547586618239,0.0002791089424811661,0.0002930448209967837
0.10501913731951097,0.04870962493407015,0.0031572275877086737,0.0002941131473908019,0.002883851306564468,0.0005538405836964211,0.00013763273911410293,0.0002798194997101879,0.0002935822054693756
0.10517454882264211,0.04878895933285661,0.003159359448857904,0.0002949439144124867,0.0029043253151738177,0.0005568424505917056,0.00013840989390860272,0.0002805578512455733,0.0002941322062938298
0.10532917951595823,0.04886811239702443,0.003161498335261184,0.00029577546850353476,0.002924895594293223,0.0005598376484434839,0.0001391862061893454,0.00028132435756017364,0.00029469501612326124
0.10548304097727818,0.048947087645392906,0.00316364434000335,0.0002966078113603781,0.0029455627467617073,0.0005628260077394456,0.000139961658626676,0.00028211938236513,0.00029527082905568525
0.10563614466827044,0.04902588855229685,0.003165797556108532,0.00029744094438273233,0.002966327376863108,0.0005658073565459236,0.00014073623341503454,0.0002829432926400629,0.00029585984065070886
0.10578850193582795,0.04910451854796084,0.003167958076546386,0.0002982748686728542,0.002987190090345336,0.000568781520488975,0.00014150991227068272,0.00028379645866348215,0.0002964622479463121
0.10594012401342842,0.049182981018867866,0.0031701259942382943,0.0002991095850347663,0.0030081514944395407,0.0005717483227352578,0.00014228267642938655,0.0002846792540434196,0.00029707824947572045
0.10609102202248054,0.0492612793081227,0.0031723014020635216,0.0002999450939734494,0.0030292121978791713,0.0005747075839727004,0.00014305450664405366,0.0002855920557482862,0.0002977080452843699
0.10624120697365573,0.049339416715809936,0.0031744843928653422,0.00030078139569400227,0.00305037281091894,0.0005776591223909647,0.00014382538318232516,0.00028653524413795544,0.00029835183694696505
