t,winds,SNII,AGB,tot_SNII,tot_winds,tot_AGB
9121862.055619687,8.307040472668315e-12,8.753813534974915e-09,0.0,0.024020310892671346,0.0014902861262303814,0.0
9174773.870936021,8.18969493638162e-12,8.178004367887122e-09,0.0,0.024468257503594368,0.0014907225623390244,0.0
9233466.42461297,8.138798815281304e-12,8.135663018771239e-09,0.0,0.024947002902974028,0.001491201742837016,0.0
9292534.444312885,8.092283625960228e-12,8.093540890599015e-09,0.0,0.025426316371090347,0.001491681111785711,0.0
9351980.331954354,8.060454648179316e-12,8.051636848361222e-09,0.0,0.025906198582001234,0.0014921612187179844,0.0
9411806.504821435,8.028830175099906e-12,8.009949762925427e-09,0.0,0.026386650210564442,0.001492642498885557,0.0
9472015.395661917,7.995585064781566e-12,7.968478511010243e-09,0.0,0.026867671932438372,0.0014931249050195374,0.0
9532609.452786278,7.960619991194061e-12,7.927221975135982e-09,0.0,0.027349264424083013,0.0014936083306198622,0.0
9593591.140167305,7.925872225573262e-12,7.886179043626119e-09,0.0,0.027831428362761496,0.0014940927231708342,0.0
9654962.937540153,7.760667097521618e-12,7.845348610540363e-09,0.0,0.028314164426539924,0.0014945740787272433,0.0
9716727.340503331,7.730336161173236e-12,7.804729575688635e-09,0.0,0.02879747329428967,0.0014950524750110303,0.0
9778886.860620026,7.700187608997937e-12,7.764320844549894e-09,0.0,0.029281355645686992,0.0014955320519873818,0.0
9841444.025520395,7.670225994757406e-12,7.724121328294266e-09,0.0,0.02976581216121522,0.0014960128167365804,0.0
9904401.379004184,7.640441615837761e-12,7.684129943710964e-09,0.0,0.030250843522164554,0.001496494776292997,0.0
9967761.48114433,7.61084046579577e-12,7.644345613209874e-09,0.0,0.030736450410634168,0.0014969779376882272,0.0
10031526.90839092,7.58142003130817e-12,7.604767264775736e-09,0.0,0.03122263350953229,0.001497462308178947,0.0
10095700.253676021,7.547741706533031e-12,7.565393831937576e-09,0.0,0.03170939350257729,0.0014979477526389853,0.0
10160284.126519179,7.477823024716874e-12,7.526224253757184e-09,0.0,0.03219673107429929,0.0014984329572199852,0.0
10225281.15313341,7.409785390653067e-12,7.487257474783092e-09,0.0,0.03268464691004038,0.0014989167823601832,0.0
10290693.976532048,7.217813849168417e-12,7.448492445024629e-09,0.0,0.033173141695955685,0.0014993951986430934,0.0
10356525.256636288,7.158093422563863e-12,7.409928119939593e-09,0.0,0.03366221611901507,0.0014998683908322725,0.0
10422777.670383198,7.10011826395051e-12,7.3715634603752085e-09,0.0,0.03415187086700281,0.0015003407113022454,0.0
10489453.911834745,7.068720164316369e-12,7.3333974325825214e-09,0.0,0.03464210662852001,0.001500813073748311,0.0
10556556.692287168,7.042221846133695e-12,7.2954290081410524e-09,0.0,0.03513292409298425,0.001501286515470163,0.0
10624088.740381405,7.015446307772328e-12,7.257657163973539e-09,0.0,0.035624323950631656,0.0015017611870310943,0.0
10692052.802213883,6.98846080567783e-12,7.220080882286079e-09,0.0,0.03611630689251686,0.0015022370682355717,0.0
10760451.641448347,6.966021550366608e-12,7.182699150565445e-09,0.0,0.03660887361051504,0.0015027143034332074,0.0
10829288.03942809,6.958249357161149e-12,7.14551096153472e-09,0.0,0.037102024797322,0.0015031935517600915,0.0
10898564.795289129,6.950503992108415e-12,7.108515313127982e-09,0.0,0.03759576114645531,0.0015036753284151459,0.0
10968284.726074077,6.828087715776383e-12,7.071711208481825e-09,0.0,0.038090083352256075,0.0015041556496452398,0.0
11038450.666846553,6.820059154153842e-12,7.035097655872373e-09,0.0,0.038584992109888534,0.0015046344671777046,0.0
11109065.470806636,6.802696580849333e-12,6.998673668735465e-09,0.0,0.03908048811534244,0.0015051154512905163,0.0
11180132.00940671,6.783028271889959e-12,6.962438265591534e-09,0.0,0.039576572065432844,0.0015055981965103448,0.0
11251653.172468415,6.7633465889238374e-12,6.9263904700597046e-09,0.0,0.04007324465780215,0.0015060826227530023,0.0
11323631.868299982,6.742675918535542e-12,6.890529310807514e-09,0.0,0.04057050659092025,0.0015065686956959817,0.0
11396071.023814578,6.711531099948429e-12,6.85485382152653e-09,0.0,0.04106835856408567,0.0015070560013932504,0.0
11468973.58464939,6.679318097774361e-12,6.819363040923971e-09,0.0,0.041566801277427276,0.0015075441149923839,0.0
11542342.51528524,6.645873198772477e-12,6.7840560126675765e-09,0.0,0.04206583543190396,0.0015080329425103567,0.0
11616180.799167324,6.610255613143892e-12,6.748931785396606e-09,0.0,0.04256546172930708,0.0015085223474115526,0.0
11690491.438826336,6.47374359074529e-12,6.713989412653799e-09,0.0,0.04306568087226008,0.0015090084875866222,0.0
11765277.456000753,6.440793018311509e-12,6.679227952902698e-09,0.0,0.04356649356422068,0.0015094914009649444,0.0
11840541.891759522,6.409040321543577e-12,6.644646469465143e-09,0.0,0.04406790050948079,0.0015099749686929035,0.0
11916287.806625906,6.3778315251825025e-12,6.6102440305239135e-09,0.0,0.0445699024131685,0.0015104592453460584,0.0
11992518.280701777,6.3466217217127795e-12,6.57601970908264e-09,0.0,0.045072499981248335,0.0015109442408977418,0.0
12069236.413792925,6.125680003874166e-12,6.541972582938959e-09,0.0,0.04557569392052232,0.00151142266674961,0.0
12146445.325535187,6.2048680074164505e-12,6.508101734674453e-09,0.0,0.04607948493863161,0.0015118986808461787,0.0
12224148.15552116,6.164841826949389e-12,6.474406251616291e-09,0.0,0.046583873744056745,0.0015123792615762965,0.0
12302348.063427934,6.124856354544031e-12,6.4408852258123946e-09,0.0,0.04708886104611878,0.001512859788209294,0.0
12381048.229145652,6.08737055347382e-12,6.407537754022704e-09,0.0,0.047594447554980955,0.0015133403403500157,0.0
12460251.852906642,6.0514407542457435e-12,6.3743629376686474e-09,0.0,0.04810063398164849,0.001513821059271877,0.0
12539962.155415755,5.941359492161569e-12,6.3413598828422575e-09,0.0,0.048607421037970965,0.001514299034139663,0.0
12620182.377981123,5.910376931238665e-12,6.308527700244066e-09,0.0,0.049114809436641996,0.0015147744086064987,0.0
12700915.782646164,5.879343508084997e-12,6.27586550519668e-09,0.0,0.04962279989120142,0.0015152503207420565,0.0
12782165.652322033,5.838981030420463e-12,6.2433724175885925e-09,0.0,0.05013139311603517,0.001515726376912843,0.0
12863935.290921314,5.795205247716239e-12,6.211047561877873e-09,0.0,0.05064058982637749,0.001516202038516523,0.0
12946228.02349219,5.7516466224817125e-12,5.587868875639168e-09,0.0,0.05112607236388683,0.0015166771495130178,0.0
13037800.700283885,5.716469291334331e-12,5.520251516752784e-09,0.0,0.05163467252311471,0.0015172022325490105,0.0
13130592.17556457,5.688307392812931e-12,5.486960564906527e-09,0.0,0.052145360247006986,0.0015177313655758949,0.0
13224044.058078276,5.660304604332173e-12,5.453870380630121e-09,0.0,0.05265658087106929,0.0015182616401534202,0.0
13318161.048016552,5.632452142374188e-12,5.420979753151818e-09,0.0,0.05316833495137999,0.0015187930602899727,0.0
13412947.87902285,5.604755530555561e-12,5.3882874790119544e-09,0.0,0.0536806230445985,0.001519325629942311,0.0
13508409.318430372,5.5772124689642e-12,5.355792361994574e-09,0.0,0.054193445707964416,0.0015198593533226324,0.0
13604550.16750207,5.47646382015481e-12,5.323493213111028e-09,0.0,0.054706803499299315,0.0015203907082345322,0.0
13701375.261671914,5.448281791201659e-12,5.291388850533568e-09,0.0,0.055220696977006406,0.0015209196029958327,0.0
13798889.470788296,5.4200154388707945e-12,5.25947809956918e-09,0.0,0.05573512670007213,0.0015214495097002488,0.0
13897097.699358756,5.391910154801696e-12,5.2277597925997206e-09,0.0,0.05625009322806558,0.0015219804197302439,0.0
