t,AGB,SNII,Winds,tot_AGB,tot_SNII,tot_winds
6556458.419211818,0.0,1.0550274946183654e-08,3.827102421369306e-09,0.0,0.0357582909011699,0.12605873070410764
6589042.019188394,0.0,1.0535052114250341e-08,3.766003220772164e-09,0.0,0.03590242266940354,0.12618243606251936
6621787.549725578,0.0,1.0519851247112998e-08,3.705880532756862e-09,0.0,0.03604706002729025,0.1263047714613301
6654695.8155689025,0.0,1.0504672313075262e-08,3.646718750297233e-09,0.0,0.03619220474835228,0.12642575210725318
6687767.625463237,0.0,1.0489515280490463e-08,3.588502515805026e-09,0.0,0.036337858612333074,0.12654539303838117
6721003.792172669,0.0,1.0474380117759656e-08,3.531216717143295e-09,0.0,0.036484023405219126,0.12666370912605648
6754405.132500475,0.0,1.0459266793326929e-08,3.474846483703483e-09,0.0,0.036630700919261884,0.12678071507672128
6787972.467309194,0.0,1.0444175275680338e-08,3.4193771825452253e-09,0.0,0.03677789295299969,0.12689642543374685
6821706.621540801,0.0,1.0429105533354693e-08,3.364794414597836e-09,0.0,0.03692560131127985,0.12701085457924272
6855608.424236982,0.0,1.0414057534933847e-08,3.3110840109225065e-09,0.0,0.03707382780528076,0.12712401673584556
6889678.70855951,0.0,1.0399031249041425e-08,3.258232029034236e-09,0.0,0.037222574252534155,0.12723592596848848
6923918.311810714,0.0,1.0384026644347837e-08,3.206224749282568e-09,0.0,0.0373718424769473,0.12734659618615055
6958328.075454064,0.0,1.03690436895738e-08,3.1550486712901414e-09,0.0,0.03752163430882549,0.12745604114358686
6992908.845134842,0.0,1.0354082353476884e-08,3.104690510448194e-09,0.0,0.037671951584894364,0.12756427444303958
7027661.470700935,0.0,1.0339142604863994e-08,3.055137194468041e-09,0.0,0.03782279614832249,0.1276713095359299
7062586.806223713,0.0,1.0324224412589453e-08,3.006375859987702e-09,0.0,0.03797416984874397,0.1277771597245312
7097685.710019018,0.0,1.0309327745550482e-08,2.9583938492327475e-09,0.0,0.038126074542281126,0.12788183816362372
7132959.044668262,0.0,1.0294452572683078e-08,2.9111787067305063e-09,0.0,0.03827851209156719,0.12798535786213097
7168407.677039624,0.0,1.0279598862978719e-08,2.8647181760768037e-09,0.0,0.038431484365769215,0.12808773168473775
7204032.478309355,0.0,1.0264766585468393e-08,2.8190001967543595e-09,0.0,0.038584993240611,0.12818897235349036
7239834.323983182,0.0,1.0249955709225716e-08,2.7740129010020484e-09,0.0,0.038739040598396036,0.12828909244937914
7275814.093917834,0.0,1.023516620337126e-08,2.729744610734189e-09,0.0,0.038893628328030616,0.12838810441390333
7311972.672342654,0.0,1.0220398037072694e-08,2.6861838345090776e-09,0.0,0.03904875832504699,0.1284860205506186
7348310.947881341,0.0,1.0205651179536248e-08,2.6433192645459596e-09,0.0,0.03920443249162664,0.1285828530266675
7384829.81357378,0.0,1.0190925600016689e-08,2.601139773789688e-09,0.0,0.03936065273662353,0.12867861387429275
7421530.166897991,0.0,1.0176221267813123e-08,2.5596344130222956e-09,0.0,0.03951742097558758,0.128773314992334
7458412.9097921895,0.0,1.0161538152270706e-08,2.518792408020723e-09,0.0,0.039674739130788166,0.12886696814770776
7495478.948676946,0.0,1.0146876222768623e-08,2.4786031567599825e-09,0.0,0.03983260913123761,0.1289595849768711
7532729.194477466,0.0,1.0132235448744642e-08,2.4390562266610114e-09,0.0,0.03999103291271487,0.12905117698726892
7570164.562645976,0.0,1.0117615799673307e-08,2.4001413518825253e-09,0.0,0.04015001241778936,0.1291417555587654
7607785.973184221,0.0,1.0103017245070527e-08,2.361848430656138e-09,0.0,0.040309549595844624,0.1292313319450593
7645594.350666074,0.0,1.0088439754500398e-08,2.3241675226640902e-09,0.0,0.04046964640310233,0.12931991727508388
7683590.624260259,0.0,1.007388329757244e-08,2.28708884645887e-09,0.0,0.04063030480264625,0.12940752255439095
7721775.727753184,0.0,1.0059347843934991e-08,2.2506027769240884e-09,0.0,0.04079152676444632,0.12949415866651987
7760150.599571891,0.0,1.0044833363282294e-08,2.214699842775929e-09,0.0,0.040953314265382776,0.12957983637435122
7798716.18280712,0.0,1.0030339825354754e-08,2.179370724104535e-09,0.0,0.041115669289270414,0.12966456632144546
7837473.425236483,0.0,1.0015867199935942e-08,2.144606249954684e-09,0.0,0.04127859382688296,0.12974835903336676
7876423.279347759,0.0,1.0001415456845046e-08,2.11039739594514e-09,0.0,0.041442089875977375,0.12983122491899213
7915566.702362299,0.0,9.986984565957308e-09,2.0767352819260397e-09,0.0,0.041606159441318416,0.1299131742718061
7954904.656258554,0.0,9.97257449718417e-09,2.043611169673734e-09,0.0,0.04177080453470325,0.1299942172711809
7994438.107795716,0.0,9.958185220480767e-09,2.0110164606224587e-09,0.0,0.041936027174986075,0.1300743639836427
8034168.028537472,0.0,9.943816705844761e-09,1.9789426936322737e-09,0.0,0.042101829388102856,0.1301536243641234
8074095.394875887,0.0,9.929468923323889e-09,1.9473815427926554e-09,0.0,0.04226821320709622,0.13023200825719897
8114221.188055396,0.0,9.915141842999694e-09,1.9163248152612144e-09,0.0,0.042435180672140374,0.13030952539831378
8154546.39419692,0.0,9.900835435001366e-09,1.885764449136941e-09,0.0,0.04260273383056606,0.13038618541499145
8195072.004322101,0.0,9.8865496695052e-09,1.8556925113674464e-09,0.0,0.042770874736885754,0.13046199782803222
8235799.014377655,0.0,9.872284516722237e-09,1.8261011956896513e-09,0.0,0.0429396054528188,0.13053697205269713
8276728.425259851,0.0,9.858039946911294e-09,1.7969828206033895e-09,0.0,0.04310892804731668,0.1306111173998789
8317861.242839107,0.0,9.843815930374998e-09,1.7683298273773884e-09,0.0,0.04327884459658842,0.1306844430772601
8359198.477984711,0.0,9.829612437458492e-09,1.740134778087136e-09,0.0,0.04344935718412605,0.13075695819045816
8400741.146589661,0.0,9.815429438545546e-09,1.7123903536840906e-09,0.0,0.043620467900730125,0.13082867174415788
8442490.269595634,0.0,9.801266904065366e-09,1.6850893520957587e-09,0.0,0.04379217884453533,0.13089959264323134
8484446.873018082,0.0,9.787124804494051e-09,1.6582246863561314e-09,0.0,0.043964492121036314,0.13096972969384535
8526611.987971433,0.0,9.773003110343522e-09,1.6317893827660123e-09,0.0,0.044137409843113415,0.13103909160455668
8568986.650694441,0.0,9.75890179216983e-09,1.6057765790827372e-09,0.0,0.04431093413105856,0.13110768698739508
8611571.902575655,0.0,9.744820820577285e-09,1.5801795227388266e-09,0.0,0.044485067112601355,0.13117552435893437
8654368.790179003,0.0,9.730760166203768e-09,1.5549915690891197e-09,0.0,0.04465981092293509,0.1312426121413515
8697378.365269521,0.0,9.716719799734479e-09,1.5302061796859048e-09,0.0,0.04483516770474295,0.131308958663474
8740601.684839195,0.0,9.702699691898943e-09,1.5058169205816366e-09,0.0,0.045011139608224275,0.1313745721618159
8784039.811132934,0.0,9.68869981346489e-09,1.481817460658772e-09,0.0,0.045187728791120964,0.13143946078160182
8827693.81167469,0.0,9.6747201352426e-09,1.4582015699862878e-09,0.0,0.04536493741874391,0.13150363257778008
8871564.759293675,0.0,9.660760628085936e-09,1.434963118202491e-09,0.0,0.0455427676639995,0.13156709551602438
8915653.73215074,0.0,9.64682126289239e-09,1.4120960729236496e-09,0.0,0.04572122170741636,0.13162985747372438
8959961.813764866,0.0,9.632902010596456e-09,1.3895944981780724e-09,0.0,0.045900301737172015,0.13169192624096535
9004490.093039792,0.0,9.61900284217798e-09,1.367452552865213e-09,0.0,0.046080009949119725,0.13175330952149683
9049239.664290778,0.0,9.605123728660963e-09,1.3456644892393973e-09,0.0,0.04626034854681546,0.1318140149336908
9094211.627271496,0.0,9.591264641106305e-09,1.324224651417793e-09,0.0,0.04644131974154488,0.1318740500114889
9139407.087201059,0.0,7.686634700087872e-09,1.3031274739122106e-09,0.0,0.04660501297651138,0.13193342220533952
9195947.649584694,0.0,7.216907449748049e-09,1.27735089941678e-09,0.0,0.0467816557125511,0.13200637305456292
9256252.438262498,0.0,7.177907113638264e-09,1.2505904312389242e-09,0.0,0.046963629361923276,0.13208259653843046
9316952.691081272,0.0,7.139117536253092e-09,1.224392443641662e-09,0.0,0.047145808611992905,0.13215771258154416
9378051.001398677,0.0,7.100537578652227e-09,1.198745113797336e-09,0.0,0.04732819369505539,0.13223173738675725
9439549.979578981,0.0,7.062166108037865e-09,1.1736368673833159e-09,0.0,0.04751078484366857,0.13230468692060524
9501452.253104644,0.0,7.0240019977491294e-09,1.1490563733586344e-09,0.0,0.04769358229065319,0.13237657691675755
9563760.46668844,0.0,6.986044127196788e-09,1.1249925388504752e-09,0.0,0.047876586269092795,0.13244742287941852
9626477.282386603,0.0,6.948291381867981e-09,1.1014345041480413e-09,0.0,0.04805979701233455,0.1325172400866791
9689605.37971241,0.0,6.910742653249624e-09,1.078371637801758e-09,0.0,0.04824321475398903,0.13258604359381929
9753147.455750812,0.0,6.873396838840016e-09,1.0557935318253756e-09,0.0,0.04842683972793095,0.13265384823656276
9817106.225273503,0.0,6.836252842078577e-09,1.03368999699903e-09,0.0,0.048610672168299056,0.13272066863428353
9881484.420855075,0.0,6.799309572344818e-09,1.012051058270917e-09,0.0,0.04879471230949685,0.13278651919316625
9946284.79298962,0.0,6.7625659449017e-09,9.908669502557235e-10,0.0,0.04897896038619256,0.13285141410932
10011510.110208295,0.0,6.726020880876969e-09,9.701281128276107e-10,0.0,0.04916341663331949,0.13291536737184692
10077163.159197658,0.0,6.68967330722862e-09,9.498251868058324e-10,0.0,0.049348081286076456,0.13297839276586598
10143246.744918682,0.0,6.653522156717654e-09,9.299490097310671e-10,0.0,0.04953295457992809,0.1330405038754925
10209763.690726541,0.0,6.617566367867273e-09,9.104906117305271e-10,0.0,0.04971803675060493,0.13310171408677418
10276716.838491296,0.0,6.581804884936365e-09,8.914412114699494e-10,0.0,0.04990332803410385,0.13316203659058456
10344109.048719356,0.0,6.54623665789556e-09,8.727922121906748e-10,0.0,0.050088828666688505,0.13322148438547393
10411943.200675556,0.0,6.510860642380683e-09,8.545351978300755e-10,0.0,0.05027453888488931,0.13328007028047867
10480222.192506311,0.0,6.475675799677166e-09,8.366619292234503e-10,0.0,0.05046045892550399,0.13333780689788982
10548948.941363376,0.0,6.440681096686354e-09,8.191643403858095e-10,0.0,0.05064658902559792,0.133394706675981
10618126.383528437,0.0,6.4058755058867065e-09,8.020345348718055e-10,0.0,0.05083292942250421,0.1334507818716966
10687757.474538598,0.0,6.371258005309893e-09,7.852647822121547e-10,0.0,0.05101948035382406,0.1335060445633007
10757845.1893127,0.0,6.336827578512385e-09,7.688475144249607e-10,0.0,0.051206242057427215,0.13356050665298752
10828392.522278383,0.0,6.3025832145448045e-09,7.527753226003895e-10,0.0,0.05139321477145223,0.13361417986945343
10899402.48749997,0.0,6.268523907920127e-09,7.370409535571291e-10,0.0,0.051580398734306615,0.1336670757704317
10970878.118807277,0.0,6.234648658579613e-09,7.216373065691102e-10,0.0,0.05176779418466719,0.13371920574519008
11042822.469925316,0.0,6.2009564718795515e-09,7.06557430161019e-10,0.0,0.05195540136148065,0.1337705810169922
